1621846787849,298987,192.168.2.137,694,2.807354922057604,7,{'mobile.pipe.aria.microsoft.com': 1, 'mobile.events.data.trafficmanager.net': 1, 'skypedataprdcoleus01.cloudapp.net': 1, 'presence.teams.microsoft.com': 1, 'presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence5-prod-azsc.northeurope.cloudapp.azure.com': 1, 'outlook.office.com': 1}
1621846787849,300156,192.168.2.137,1794,3.906890595608518,15,{'mobile.pipe.aria.microsoft.com': 1, 'mobile.events.data.trafficmanager.net': 1, 'skypedataprdcolwus14.cloudapp.net': 1, 'presence.teams.microsoft.com': 1, 'presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence3-prod-azsc.eastasia.cloudapp.azure.com': 1, 'outlook.office.com': 1, 'substrate.office.com': 1, 'substrate.ha.office.com': 1, 'substrate.ms-acdc.office.com': 1, 'afd-k.office.com': 1, 'outlook-office-com.k-0002.k-msedge.net': 1, 'outlook.ha.office365.com': 1, 'outlook.ms-acdc.office.com': 1, 'PNQ-efz.ms-acdc.office.com': 1}
1621849777099,191239,192.168.2.137,5384,4.584962500721156,24,{'config.teams.microsoft.com': 1, 'config.teams.trafficmanager.net': 1, 's-0005-teams.config.skype.com': 1, 'config-teams.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1, 'teams.microsoft.com': 1, 'outlook.office.com': 1, 'teams.office.com': 1, 'teams-office-com.s-0005.s-msedge.net': 1, 'substrate.office.com': 1, 'substrate.ha.office.com': 1, 'substrate.ms-acdc.office.com': 1, 'afd-k.office.com': 1, 'outlook-office-com.k-0002.k-msedge.net': 1, 'outlook.ha.office365.com': 1, 'outlook.ms-acdc.office.com': 1, 'BOM-efz.ms-acdc.office.com': 1, 'df.trap.teams.microsoft.com': 1, 'trap-prod-dogfood.trafficmanager.net': 1, 'ic3-media-skype-trap-service.p02.ic3-media-skype-trap.westus-msit.cosmic.office.net': 1, 'cosmic-westus-ns-f683781ec2c3.trafficmanager.net': 1, 'presence.teams.microsoft.com': 1, 'presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence0-prod-azsc.japaneast.cloudapp.azure.com': 1}
1621849777099,191239,192.168.2.137,940,1.584962500721156,3,{'presence.teams.microsoft.com': 1, 'presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence8-prod-azsc.francecentral.cloudapp.azure.com': 1}
1621852977484,3542912,192.168.2.137,5765,3.584962500721156,12,{'AKASH-PRECISION-TOWER-3620._smb._tcp.local': 1, 'akash-Precision-Tower-3620.local': 1, '_ipps._tcp.local': 1, '_ipp._tcp.local': 1, '_nmea-0183._tcp.local': 1, '_ftp._tcp.local': 1, '_nfs._tcp.local': 1, '_afpovertcp._tcp.local': 1, '_smb._tcp.local': 1, '_sftp-ssh._tcp.local': 1, '_webdavs._tcp.local': 1, '_webdav._tcp.local': 1}
1621860406215,875392,192.168.2.137,1963,3.906890595608518,15,{'akash-Precision-Tower-3620.local': 1, 'AKASH-PRECISION-TOWER-3620._smb._tcp.local': 1, '_ipps._tcp.local': 1, '_ipp._tcp.local': 1, '_nmea-0183._tcp.local': 1, '_ftp._tcp.local': 1, '_nfs._tcp.local': 1, '_afpovertcp._tcp.local': 1, '_smb._tcp.local': 1, '_sftp-ssh._tcp.local': 1, '_webdavs._tcp.local': 1, '_webdav._tcp.local': 1, 'japneet-Precision-Tower-3420.local': 1, '137.2.168.192.in-addr.arpa': 1, '5.e.8.4.6.2.e.f.f.f.a.d.6.6.a.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa': 1}
1621935420860,713187,192.168.2.137,8153,3.8073549220576055,14,{'changelogs.ubuntu.com': 1, 'mobile.pipe.aria.microsoft.com': 1, 'mobile.events.data.trafficmanager.net': 1, 'skypedataprdcolneu02.cloudapp.net': 1, 'detectportal.firefox.com': 1, 'detectportal.prod.mozaws.net': 1, 'prod.detectportal.prod.cloudops.mozgcp.net': 1, 'example.org': 1, 'ipv4only.arpa': 1, 'tracking-protection.cdn.mozilla.net': 1, 'foreignpolicy.com': 1, 'd1zkz3k4cclnv6.cloudfront.net': 1, 'skypedataprdcoleus14.cloudapp.net': 1, 'skypedataprdcolcus02.cloudapp.net': 1}
1621935420860,720105,192.168.2.137,63265,6.022367813028458,65,{'motd.ubuntu.com': 1, 'api.snapcraft.io': 1, '_http._tcp.dl.google.com': 1, 'cli.github.com': 1, '_http._tcp.in.archive.ubuntu.com': 1, '_http._tcp.cz.archive.ubuntu.com': 1, '_http._tcp.ppa.launchpad.net': 1, 'packages.microsoft.com': 1, 'apt.dockerproject.org': 1, 'repo.skype.com': 1, 'pkg.jenkins.io': 1, 'packagecloud.io': 1, 'linux.teamviewer.com': 1, 'download.sublimetext.com': 1, 'download.docker.com': 1, 'ubuntu.com': 1, 'google.com': 1, 'security.ubuntu.com': 1, 'launchpad.net': 1, 'github.io': 1, 'cli.github.io': 1, 'download.opensuse.org': 1, 'dl.google.com': 1, 'ppa.launchpad.net': 1, 'dockerproject.org': 1, 'apt-geofence-parent.trafficmanager.net': 1, 'csd-apt-eas-d-2.eastasia.cloudapp.azure.com': 1, 'd2h67oheeuigaw.cloudfront.net': 1, 'repo.skype.com.edgekey.net': 1, 'e4707.dspg.akamaiedge.net': 1, 'dualstack.d.sni.global.fastly.net': 1, 'dnhddvnqvvd1g.cloudfront.net': 1, 'cz.archive.ubuntu.com': 1, 'd28dx6y1hfq314.cloudfront.net': 1, 'ntp.ubuntu.com': 1, 'changelogs.ubuntu.com': 1, 'location.services.mozilla.com': 1, 'prod.mozaws.net': 1, 'locprod2-elb-us-west-2.prod.mozaws.net': 1, 'mobile.pipe.aria.microsoft.com': 1, 'mobile.events.data.trafficmanager.net': 1, 'skypedataprdcolneu01.cloudapp.net': 1, 'teams.microsoft.com': 1, 'teams.office.com': 1, 'teams-office-com.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1, 'skypedataprdcolcus13.cloudapp.net': 1, 'cloudapp.net': 1, 'login.microsoftonline.com': 1, 'a.privatelink.msidentity.com': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.trafficmanager.net': 1, 'maa.current.a.prd.aadg.trafficmanager.net': 1, 'example.org': 1, 'ipv4only.arpa': 1, 'detectportal.firefox.com': 1, 'detectportal.prod.mozaws.net': 1, 'prod.detectportal.prod.cloudops.mozgcp.net': 1, 'content-signature-2.cdn.mozilla.net': 1, 'd2nxq2uap88usk.cloudfront.net': 1, 'img-getpocket.cdn.mozilla.net': 1, 'img-getpocket-cdn.prod.mozaws.net': 1, 'img-prod.pocket.prod.cloudops.mozgcp.net': 1, 'ocsp.digicert.com': 1, 'cs9.wac.phicdn.net': 1}
1621935420861,3539229,192.168.2.137,11717,4.08746284125034,17,{'_ipps._tcp.local': 1, '_ipp._tcp.local': 1, '5.e.8.4.6.2.e.f.f.f.a.d.6.6.a.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa': 1, 'japneet-Precision-Tower-3420.local': 1, '_scanner._tcp.local': 1, '137.2.168.192.in-addr.arpa': 1, '_sane-port._tcp.local': 1, '_nmea-0183._tcp.local': 1, '_ftp._tcp.local': 1, '_nfs._tcp.local': 1, '_afpovertcp._tcp.local': 1, '_smb._tcp.local': 1, '_sftp-ssh._tcp.local': 1, '_webdavs._tcp.local': 1, '_webdav._tcp.local': 1, 'AKASH-PRECISION-TOWER-3620._smb._tcp.local': 1, 'akash-Precision-Tower-3620.local': 1}
1621937932956,119403,192.168.2.137,2180,2.807354922057604,7,{'mobile.pipe.aria.microsoft.com': 1, 'teams.microsoft.com': 1, 'mobile.events.data.trafficmanager.net': 1, 'skypedataprdcoljpe00.cloudapp.net': 1, 'teams.office.com': 1, 'teams-office-com.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1}
