1623049866493,127843,192.168.2.181,2024,2.0,4,{'Krishanu.local': 1, 'DOMAIN.local': 1, 'Canon iR C3020._ipp._tcp.local': 1, '_ipp._tcp.local': 1}
1623049874878,0,192.168.2.181,235,1.0,2,{'248.3.168.192.in-addr.arpa': 1, '168.192.in-addr.arpa': 1}
1623049876846,2060,192.168.2.181,268,2.0,4,{'www.msftconnecttest.com': 1, 'v4ncsi.msedge.net': 1, 'ncsi.4-c-0003.c-msedge.net': 1, '4-c-0003.c-msedge.net': 1}
1623049885831,1794,192.168.2.181,200,-0.0,1,{'relay-1379aa09.net.anydesk.com': 1}
1623049893244,0,192.168.2.181,228,1.0,2,{'wpad.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623049904203,1,192.168.2.181,232,1.0,2,{'DOMAIN.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623049911753,0,192.168.2.181,432,2.321928094887362,5,{'login.live.com': 1, 'login.msa.msidentity.com': 1, 'www.tm.lg.prod.aadmsa.trafficmanager.net': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.akadns.net': 1}
1623049951689,0,192.168.2.181,228,1.0,2,{'wpad.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623049991741,0,192.168.2.181,376,2.321928094887362,5,{'ctldl.windowsupdate.com': 1, 'au-bg-shim.trafficmanager.net': 1, 'audownload.windowsupdate.nsatc.net': 1, 'au.download.windowsupdate.com.edgesuite.net': 1, 'a767.dscg3.akamai.net': 1}
1623049998219,894,192.168.2.181,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.emea.update.microsoft.com.akadns.net': 1}
1623050297437,158247,192.168.2.181,1222,1.0,2,{'Krishanu.local': 1, 'DOMAIN.local': 1}
1623050299373,1,192.168.2.181,200,-0.0,1,{'relay-1379aa09.net.anydesk.com': 1}
1623050299377,0,192.168.2.181,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcoleus02.cloudapp.net': 1}
1623050299378,0,192.168.2.181,356,2.0,4,{'kv501.prod.do.dsp.mp.microsoft.com': 1, 'kv501.prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'kv501.prod.do.dsp.mp.microsoft.com.edgekey.net': 1, 'e10370.g.akamaiedge.net': 1}
1623050299378,1,192.168.2.181,184,-0.0,1,{'ns27.domaincontrol.COM': 1}
1623050299379,0,192.168.2.181,218,1.0,2,{'VEHERE.COM': 1, 'Krishanu.AD.VEHERE.COM': 1}
1623050299381,0,192.168.2.181,322,1.0,2,{'_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623050300432,1,192.168.2.181,172,-0.0,1,{'dns.msftncsi.com': 1}
1623050300435,2,192.168.2.181,235,1.0,2,{'248.3.168.192.in-addr.arpa': 1, '168.192.in-addr.arpa': 1}
1623050304037,0,192.168.2.181,364,2.0,4,{'disc501.prod.do.dsp.mp.microsoft.com': 1, 'disc501.prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'disc501.prod.do.dsp.mp.microsoft.com.edgekey.net': 1, 'e10370.g.akamaiedge.net': 1}
1623050304041,1844,192.168.2.181,302,1.0,2,{'_ldap._tcp.Default-First-Site-Name._sites.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623050309267,0,192.168.2.181,214,-0.0,1,{'array508.prod.do.dsp.mp.microsoft.com': 1}
1623050320310,0,192.168.2.181,228,1.0,2,{'wpad.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623050325583,0,192.168.2.181,232,1.0,2,{'DOMAIN.AD.VEHERE.COM': 1, 'VEHERE.COM': 1}
1623050327806,1,192.168.2.181,187,-0.0,1,{'168.192.in-addr.arpa': 1}
