1622006768818,0,192.168.2.251,324,-0.0,1,{'Domain.local': 1}
1622010363927,0,192.168.2.251,324,-0.0,1,{'Domain.local': 1}
1622144741570,0,192.168.2.251,430,-0.0,1,{'Domain.local': 1}
1622177829382,581451,192.168.2.251,1462,-0.0,1,{'Domain.local': 1}
1622187552624,0,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622191532849,6661,192.168.2.251,172,-0.0,1,{'Domain.local': 1}
1622202534194,0,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622203099075,172526,192.168.2.251,688,-0.0,1,{'Domain.local': 1}
1622274593437,0,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622546204675,1248,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546209533,983,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546215596,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546219498,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546267938,3,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546271878,3,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546276679,2,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546281673,2,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546304715,343308,192.168.2.251,1050,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546310140,2,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546445542,712,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546466319,1373,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546490296,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546627653,869,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546632545,1276,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546643171,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546669963,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546674562,0,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546754307,1,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546803490,0,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546807650,698,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622546902320,652,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622547101562,498,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622547184414,213,192.168.2.251,150,-0.0,1,{'MACBOOKPRO-F86C': 1}
1622610176436,122835,192.168.2.251,1720,-0.0,1,{'Domain.local': 1}
1622624272402,1,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622713354004,0,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622765859051,0,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1622783572082,117196,192.168.2.251,1720,-0.0,1,{'Domain.local': 1}
1623045934014,15630,192.168.2.251,258,-0.0,1,{'Domain.local': 1}
1623049904203,430586,192.168.2.251,860,-0.0,1,{'Domain.local': 1}
1623054428985,287307,192.168.2.251,172,-0.0,1,{'Domain.local': 1}
1623055358819,62510,192.168.2.251,430,-0.0,1,{'Domain.local': 1}
1623134150205,0,192.168.2.251,324,-0.0,1,{'Domain.local': 1}
1623142993351,45,192.168.2.251,164,-0.0,1,{'Domain.local': 1}
1623143744067,21,192.168.2.251,164,-0.0,1,{'Domain.local': 1}
1623215937664,142180,192.168.2.251,516,-0.0,1,{'Domain.local': 1}
1623219130062,151237,192.168.2.251,172,-0.0,1,{'Domain.local': 1}
1623298890531,7274,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1623299624679,157390,192.168.2.251,258,-0.0,1,{'Domain.local': 1}
1623303448727,139009,192.168.2.251,430,-0.0,1,{'Domain.local': 1}
1623308317224,226621,192.168.2.251,430,-0.0,1,{'Domain.local': 1}
1623311514415,25241,192.168.2.251,172,-0.0,1,{'Domain.local': 1}
1623320003434,147231,192.168.2.251,688,-0.0,1,{'Domain.local': 1}
1623320474395,2,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1623320950910,1,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1623325525616,1,192.168.2.251,344,-0.0,1,{'Domain.local': 1}
1623395013468,646484,192.168.2.251,688,-0.0,1,{'Domain.local': 1}
1623401888394,120499,192.168.2.251,1720,-0.0,1,{'Domain.local': 1}
1623404072072,298436,192.168.2.251,430,-0.0,1,{'Domain.local': 1}
1623407740978,224539,192.168.2.251,172,-0.0,1,{'Domain.local': 1}
