1621846712879,0,192.168.2.176,249,1.0,2,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1}
1621846712879,0,192.168.2.176,249,1.0,2,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1}
1621846981482,0,192.168.2.176,329,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence1-prod-azsc.eastasia.cloudapp.azure.com': 1}
1621847176928,0,192.168.2.176,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcolneu05.cloudapp.net': 1}
1621847275810,0,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621847275811,1295,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621847275812,1293,192.168.2.176,221,1.584962500721156,3,{'api.msn.com': 1, 'api-msn-com.a-0003.a-msedge.net': 1, 'a-0003.a-msedge.net': 1}
1621847373077,0,192.168.2.176,330,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence3-prod-azsc.japaneast.cloudapp.azure.com': 1}
1621847394790,0,192.168.2.176,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621847462061,0,192.168.2.176,176,-0.0,1,{'dns.google': 1}
1621849572018,0,192.168.2.176,258,1.584962500721156,3,{'assets.msn.com': 1, 'assets.msn.com.edgekey.net': 1, 'e28578.d.akamaiedge.net': 1}
1621849572018,0,192.168.2.176,370,1.584962500721156,3,{'assets.msn.com': 1, 'assets.msn.com.edgekey.net': 1, 'e28578.d.akamaiedge.net': 1}
1621849977013,0,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621849977013,1,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621850110106,0,192.168.2.176,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcolneu00.cloudapp.net': 1}
1621850110106,0,192.168.2.176,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcolneu04.cloudapp.net': 1}
1621850170589,0,192.168.2.176,376,2.321928094887362,5,{'ctldl.windowsupdate.com': 1, 'au-bg-shim.trafficmanager.net': 1, 'audownload.windowsupdate.nsatc.net': 1, 'au.download.windowsupdate.com.edgesuite.net': 1, 'a767.dscg3.akamai.net': 1}
1621850612920,0,192.168.2.176,249,1.0,2,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1}
1621850808377,0,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621850808377,3,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621850808380,0,192.168.2.176,221,1.584962500721156,3,{'api.msn.com': 1, 'api-msn-com.a-0003.a-msedge.net': 1, 'a-0003.a-msedge.net': 1}
1621850809148,0,192.168.2.176,258,1.584962500721156,3,{'assets.msn.com': 1, 'assets.msn.com.edgekey.net': 1, 'e28578.d.akamaiedge.net': 1}
1621850809148,2,192.168.2.176,258,1.584962500721156,3,{'assets.msn.com': 1, 'assets.msn.com.edgekey.net': 1, 'e28578.d.akamaiedge.net': 1}
1621850821832,0,192.168.2.176,330,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence0-prod-azsc.japaneast.cloudapp.azure.com': 1}
1621850821832,0,192.168.2.176,334,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence3-prod-azsc.australiaeast.cloudapp.azure.com': 1}
1621850975054,0,192.168.2.176,330,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence0-prod-azsc.japaneast.cloudapp.azure.com': 1}
1621851066161,0,192.168.2.176,176,-0.0,1,{'dns.google': 1}
1621851097655,0,192.168.2.176,214,-0.0,1,{'array505.prod.do.dsp.mp.microsoft.com': 1}
1621851097655,0,192.168.2.176,214,-0.0,1,{'array505.prod.do.dsp.mp.microsoft.com': 1}
1621851301061,0,192.168.2.176,330,1.584962500721156,3,{'apac.presence.teams.microsoft.com': 1, 'apac.presence.services.sfb.trafficmanager.net': 1, 'a-ups-presence3-prod-azsc.japaneast.cloudapp.azure.com': 1}
1621851327599,0,192.168.2.176,176,-0.0,1,{'dns.google': 1}
1621854153845,0,192.168.2.176,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621854153845,0,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621854153845,284,192.168.2.176,287,1.584962500721156,3,{'cdn.content.prod.cms.msn.com': 1, 'cdn.content.prod.cms.msn.com.edgekey.net': 1, 'e10663.dscg.akamaiedge.net': 1}
1621854153847,282,192.168.2.176,221,1.584962500721156,3,{'api.msn.com': 1, 'api-msn-com.a-0003.a-msedge.net': 1, 'a-0003.a-msedge.net': 1}
1621854668684,0,192.168.2.176,176,-0.0,1,{'dns.google': 1}
1621855854992,0,192.168.2.176,334,2.321928094887362,5,{'config.teams.microsoft.com': 1, 'config.teams.trafficmanager.net': 1, 's-0005-teams.config.skype.com': 1, 'config-teams.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1}
1621855854992,0,192.168.2.176,334,2.321928094887362,5,{'config.teams.microsoft.com': 1, 'config.teams.trafficmanager.net': 1, 's-0005-teams.config.skype.com': 1, 'config-teams.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1}
1621855870312,0,192.168.2.176,176,-0.0,1,{'dns.google': 1}
1621855883422,0,192.168.2.176,346,2.321928094887362,5,{'config.teams.microsoft.com': 1, 'config.teams.trafficmanager.net': 1, 's-0005-teams.config.skype.com': 1, 'config-teams.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1}
1621855884240,1,192.168.2.176,382,2.0,4,{'df.trap.teams.microsoft.com': 1, 'trap-prod-dogfood.trafficmanager.net': 1, 'ic3-media-skype-trap-service.p02.ic3-media-skype-trap.westus-msit.cosmic.office.net': 1, 'cosmic-westus-ns-f683781ec2c3.trafficmanager.net': 1}
1621855884241,1,192.168.2.176,382,2.0,4,{'df.trap.teams.microsoft.com': 1, 'trap-prod-dogfood.trafficmanager.net': 1, 'ic3-media-skype-trap-service.p02.ic3-media-skype-trap.eastus-msit.cosmic.office.net': 1, 'cosmic-eastus-ns-4649bf25fe5e.trafficmanager.net': 1}
1621855884245,0,192.168.2.176,292,1.584962500721156,3,{'ic3.events.data.microsoft.com': 1, 'teams-events-data.trafficmanager.net': 1, 'skypedataprdcolweu00.cloudapp.net': 1}
