1621850243595,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621851283850,0,192.168.2.242,218,-0.0,1,{'_http._tcp.deb.debian.org': 1}
1621851283850,0,192.168.2.242,228,-0.0,1,{'_http._tcp.security.debian.org': 1}
1621851283850,0,192.168.2.242,287,1.0,2,{'_https._tcp.d3g5vo6xdbdb9a.cloudfront.net': 1, 'd3g5vo6xdbdb9a.cloudfront.net': 1}
1621851283850,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621851283851,0,192.168.2.242,652,-0.0,1,{'d3g5vo6xdbdb9a.cloudfront.net': 1}
1621851283851,966,192.168.2.242,360,-0.0,1,{'download.ceph.com': 1}
1621851289361,0,192.168.2.242,228,-0.0,1,{'_http._tcp.security.debian.org': 1}
1621851289362,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621853843840,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621862836171,0,192.168.2.242,172,-0.0,1,{'0.2.168.192.in-addr.arpa': 1}
1621862843658,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621863979504,0,192.168.2.242,218,-0.0,1,{'_http._tcp.deb.debian.org': 1}
1621863979504,0,192.168.2.242,244,1.0,2,{'_http._tcp.ppa.launchpad.net': 1, 'launchpad.net': 1}
1621863979504,1,192.168.2.242,287,1.0,2,{'_https._tcp.d3g5vo6xdbdb9a.cloudfront.net': 1, 'd3g5vo6xdbdb9a.cloudfront.net': 1}
1621863979504,386,192.168.2.242,235,1.0,2,{'_https._tcp.download.ceph.com': 1, 'ceph.com': 1}
1621863979505,0,192.168.2.242,162,-0.0,1,{'ppa.launchpad.net': 1}
1621863979505,0,192.168.2.242,176,-0.0,1,{'debian.map.fastlydns.net': 1}
1621863979505,0,192.168.2.242,186,-0.0,1,{'d3g5vo6xdbdb9a.cloudfront.net': 1}
1621864365531,0,192.168.2.242,218,-0.0,1,{'_http._tcp.deb.debian.org': 1}
1621864365531,0,192.168.2.242,228,-0.0,1,{'_http._tcp.security.debian.org': 1}
1621864365531,0,192.168.2.242,244,1.0,2,{'_http._tcp.ppa.launchpad.net': 1, 'launchpad.net': 1}
1621864365531,0,192.168.2.242,652,-0.0,1,{'d3g5vo6xdbdb9a.cloudfront.net': 1}
1621864365531,228,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621864365532,228,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621864365759,0,192.168.2.242,360,-0.0,1,{'download.ceph.com': 1}
1621865708528,83813,192.168.2.242,2857,2.321928094887362,5,{'node142.local': 1, '242.2.168.192.in-addr.arpa': 1, '3.4.0.2.c.9.e.f.f.f.6.e.2.8.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa': 1, '_nmea-0183._tcp.local': 1, '_scanner._tcp.local': 1}
1621865752374,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621865752374,479,192.168.2.242,451,-0.0,1,{'0.debian.pool.ntp.org': 1}
1621865752375,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621865752375,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621865753457,316,192.168.2.242,451,1.0,2,{'1.debian.pool.ntp.org': 1, 'pool.ntp.org': 1}
1621865754432,242,192.168.2.242,508,-0.0,1,{'2.debian.pool.ntp.org': 1}
1621865756227,474,192.168.2.242,451,1.0,2,{'1.debian.pool.ntp.org': 1, 'pool.ntp.org': 1}
1621865756702,332,192.168.2.242,451,-0.0,1,{'0.debian.pool.ntp.org': 1}
1621866276805,85823,192.168.2.242,2944,2.321928094887362,5,{'node142.local': 1, '242.2.168.192.in-addr.arpa': 1, '3.4.0.2.c.9.e.f.f.f.6.e.2.8.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa': 1, '_nmea-0183._tcp.local': 1, '_scanner._tcp.local': 1}
1621866323271,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621866323271,585,192.168.2.242,451,-0.0,1,{'0.debian.pool.ntp.org': 1}
1621866324278,225,192.168.2.242,451,-0.0,1,{'1.debian.pool.ntp.org': 1}
1621866327256,189,192.168.2.242,451,1.0,2,{'0.debian.pool.ntp.org': 1, 'pool.ntp.org': 1}
1621866328426,256,192.168.2.242,451,-0.0,1,{'1.debian.pool.ntp.org': 1}
1621866330389,0,192.168.2.242,315,-0.0,1,{'3.debian.pool.ntp.org': 1}
1621873528961,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621875325268,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621877126140,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621878925315,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621884340904,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621886139815,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621887934612,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621891534193,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621898744972,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621902342565,153,192.168.2.242,213,-0.0,1,{'node142': 1}
1621904134359,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621913124016,0,192.168.2.242,213,-0.0,1,{'node142': 1}
1621921476723,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621935876962,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621941278568,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621942700786,0,192.168.2.242,218,-0.0,1,{'_http._tcp.deb.debian.org': 1}
1621942700786,0,192.168.2.242,228,-0.0,1,{'_http._tcp.security.debian.org': 1}
1621942700786,0,192.168.2.242,244,1.0,2,{'_http._tcp.ppa.launchpad.net': 1, 'launchpad.net': 1}
1621942700786,1,192.168.2.242,652,-0.0,1,{'d3g5vo6xdbdb9a.cloudfront.net': 1}
1621942700787,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621942700787,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1621964687058,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621968282719,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621970077247,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621973697835,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621975525826,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621977311695,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621980898350,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621984485952,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621993520261,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621997085286,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1621998884877,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622006076643,3473,192.168.2.242,138,-0.0,1,{'node142': 1}
1622007879486,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622016876534,476,192.168.2.242,138,-0.0,1,{'node142': 1}
1622020477789,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622023956609,0,192.168.2.242,228,-0.0,1,{'_http._tcp.security.debian.org': 1}
1622023956609,0,192.168.2.242,244,1.0,2,{'_http._tcp.ppa.launchpad.net': 1, 'launchpad.net': 1}
1622023956609,0,192.168.2.242,287,1.0,2,{'_https._tcp.d3g5vo6xdbdb9a.cloudfront.net': 1, 'd3g5vo6xdbdb9a.cloudfront.net': 1}
1622023956609,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1622023956610,0,192.168.2.242,360,-0.0,1,{'ppa.launchpad.net': 1}
1622023956610,0,192.168.2.242,388,-0.0,1,{'debian.map.fastlydns.net': 1}
1622023956610,1508,192.168.2.242,360,-0.0,1,{'download.ceph.com': 1}
1622025876681,1749,192.168.2.242,138,-0.0,1,{'node142': 1}
1622027676669,1718,192.168.2.242,138,-0.0,1,{'node142': 1}
1622034878280,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622036687814,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622040277048,1,192.168.2.242,138,-0.0,1,{'node142': 1}
1622045686226,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622049279527,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622054676553,7324,192.168.2.242,138,-0.0,1,{'node142': 1}
1622061879389,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622063683474,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622070903265,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622074498639,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622079879915,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622081699964,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622081900409,0,192.168.2.242,215,1.0,2,{'_http._tcp.ceph.com': 1, 'ceph.com': 1}
1622081900409,0,192.168.2.242,244,1.0,2,{'_http._tcp.ppa.launchpad.net': 1, 'launchpad.net': 1}
1622081900409,0,192.168.2.242,287,1.0,2,{'_https._tcp.d3g5vo6xdbdb9a.cloudfront.net': 1, 'd3g5vo6xdbdb9a.cloudfront.net': 1}
1622081900409,0,192.168.2.242,652,-0.0,1,{'d3g5vo6xdbdb9a.cloudfront.net': 1}
1622081900410,1,192.168.2.242,324,-0.0,1,{'ceph.com': 1}
1622081900414,34647,192.168.2.242,217,1.0,2,{'_https._tcp.ceph.com': 1, 'ceph.com': 1}
1622081935063,0,192.168.2.242,324,-0.0,1,{'ceph.com': 1}
1622083477072,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622088879741,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622090677385,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622092479989,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622097467804,0,192.168.2.242,138,-0.0,1,{'node142': 1}
1622097467805,0,192.168.2.242,138,-0.0,1,{'node142': 1}
