1621846792923,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621846850731,1,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847091916,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621847150683,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847220216,0,192.168.2.170,220,1.0,2,{'api.snapcraft.io': 1, 'snapcraft.io': 1}
1621847396692,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621847515575,3761,192.168.2.170,5784,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621847515575,3761,192.168.2.170,6096,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847519337,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621847519339,0,192.168.2.170,208,-0.0,1,{'ntp.ubuntu.com': 1}
1621847519339,0,192.168.2.170,216,-0.0,1,{'ntp.ubuntu.com': 1}
1621847519340,2123,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847521464,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847523527,0,192.168.2.170,220,1.0,2,{'api.snapcraft.io': 1, 'snapcraft.io': 1}
1621847523527,0,192.168.2.170,252,-0.0,1,{'api.snapcraft.io': 1}
1621847525333,0,192.168.2.170,220,1.0,2,{'api.snapcraft.io': 1, 'snapcraft.io': 1}
1621847528173,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847528173,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621847534769,0,192.168.2.170,200,-0.0,1,{'relay-c93034a9.net.anydesk.com': 1}
1621847543634,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621849523363,2541,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621849662823,1,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621849823493,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621850424441,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621850724610,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621851324757,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621851324758,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621854024073,2,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621854462669,192,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621854624762,1,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621854763324,1,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621854923774,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621854923774,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621855823484,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621855823484,431,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621855963306,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621856124200,1,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621860783086,0,192.168.2.170,230,-0.0,1,{'connectivity-check.ubuntu.com': 1}
1621860924173,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
1621860924174,0,192.168.2.170,243,1.0,2,{'connectivity-check.ubuntu.com': 1, 'ubuntu.com': 1}
