1622783966943,508245,192.168.10.28,1704,1.584962500721156,3,{'_dcimprovsrv._tcp.local': 1, '28.10.168.192.in-addr.arpa': 1, 'iDRAC-235DCD3.local': 1}
1622788973803,511005,192.168.10.28,1704,1.584962500721156,3,{'28.10.168.192.in-addr.arpa': 1, 'iDRAC-235DCD3.local': 1, '_dcimprovsrv._tcp.local': 1}
