1621940006260,0,192.168.2.139,247,1.584962500721156,3,{'ocsp.entrust.net': 1, 'ocsp.entrust.net.edgekey.net': 1, 'e6913.dscx.akamaiedge.net': 1}
1621940006260,1481,192.168.2.139,247,1.584962500721156,3,{'ocsp.entrust.net': 1, 'ocsp.entrust.net.edgekey.net': 1, 'e6913.dscx.akamaiedge.net': 1}
1621940007743,0,192.168.2.139,204,-0.0,1,{'schashcheck.sutherlandglobal.com': 1}
1621940008769,1,192.168.2.139,277,1.0,2,{'ocsp.godaddy.com': 1, 'ocsp.godaddy.com.akadns.net': 1}
1621940008770,0,192.168.2.139,277,1.0,2,{'ocsp.godaddy.com': 1, 'ocsp.godaddy.com.akadns.net': 1}
1621940025823,0,192.168.2.139,451,2.584962500721156,6,{'login.live.com': 1, 'login.msa.msidentity.com': 1, 'www.tm.lg.prod.aadmsa.trafficmanager.net': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.trafficmanager.net': 1, 'pnq.current.a.prd.aadg.trafficmanager.net': 1}
1621940088159,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621940089034,0,192.168.2.139,254,1.0,2,{'officehomeblobs.blob.core.windows.net': 1, 'blob.chi21prdstr09a.store.core.windows.net': 1}
1621940099161,0,192.168.2.139,305,2.0,4,{'geo.prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'array513.prod.do.dsp.mp.microsoft.com': 1}
1621940099161,1,192.168.2.139,305,2.0,4,{'geo.prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'array803.prod.do.dsp.mp.microsoft.com': 1}
1621940136125,0,192.168.2.139,249,1.0,2,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1}
1621940155786,0,192.168.2.139,307,2.321928094887362,5,{'ecs.office.com': 1, 'ecs.office.trafficmanager.net': 1, 's-0005-office.config.skype.com': 1, 'ecs-office.s-0005.s-msedge.net': 1, 's-0005.s-msedge.net': 1}
1621940159946,0,192.168.2.139,284,1.584962500721156,3,{'fa000000005.resources.office.net': 1, 'resources.office.net.edgekey.net': 1, 'e11271.dscg.akamaiedge.net': 1}
1621940159946,0,192.168.2.139,284,1.584962500721156,3,{'fa000000018.resources.office.net': 1, 'resources.office.net.edgekey.net': 1, 'e11271.dscg.akamaiedge.net': 1}
1621940159946,1,192.168.2.139,284,1.584962500721156,3,{'fa000000005.resources.office.net': 1, 'resources.office.net.edgekey.net': 1, 'e11271.dscg.akamaiedge.net': 1}
1621940159946,1,192.168.2.139,284,1.584962500721156,3,{'fa000000018.resources.office.net': 1, 'resources.office.net.edgekey.net': 1, 'e11271.dscg.akamaiedge.net': 1}
1621940169018,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.apac.update.microsoft.com.akadns.net': 1}
1621940169018,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.emea.update.microsoft.com.akadns.net': 1}
1621940189774,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.emea.update.microsoft.com.akadns.net': 1}
1621940189774,1,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.apac.update.microsoft.com.akadns.net': 1}
1621940210820,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.apac.update.microsoft.com.akadns.net': 1}
1621940216206,0,192.168.2.139,249,1.0,2,{'nexusrules.officeapps.live.com': 1, 'prod.nexusrules.live.com.akadns.net': 1}
1621940216207,0,192.168.2.139,249,1.0,2,{'nexusrules.officeapps.live.com': 1, 'prod.nexusrules.live.com.akadns.net': 1}
1621940252801,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.apac.update.microsoft.com.akadns.net': 1}
1621940278896,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621940315690,0,192.168.2.139,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.apac.update.microsoft.com.akadns.net': 1}
1621940333039,931,192.168.2.139,293,1.584962500721156,3,{'fe3cr.delivery.mp.microsoft.com': 1, 'fe3.delivery.mp.microsoft.com': 1, 'fe3.delivery.dsp.mp.microsoft.com.nsatc.net': 1}
1621940333040,931,192.168.2.139,293,1.584962500721156,3,{'fe3cr.delivery.mp.microsoft.com': 1, 'fe3.delivery.mp.microsoft.com': 1, 'fe3.delivery.dsp.mp.microsoft.com.nsatc.net': 1}
1621940359417,0,192.168.2.139,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcolwus01.cloudapp.net': 1}
1621940500124,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621940738425,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621940989764,0,192.168.2.139,254,1.0,2,{'officehomeblobs.blob.core.windows.net': 1, 'blob.chi21prdstr09a.store.core.windows.net': 1}
1621941045170,1,192.168.2.139,262,1.584962500721156,3,{'msedge.api.cdp.microsoft.com': 1, 'api.cdp.microsoft.com': 1, 'api.cdp.dsp.mp.microsoft.com.nsatc.net': 1}
1621941045171,0,192.168.2.139,262,1.584962500721156,3,{'msedge.api.cdp.microsoft.com': 1, 'api.cdp.microsoft.com': 1, 'api.cdp.dsp.mp.microsoft.com.nsatc.net': 1}
1621941069230,0,192.168.2.139,300,1.584962500721156,3,{'v10.events.data.microsoft.com': 1, 'global.asimov.events.data.trafficmanager.net': 1, 'skypedataprdcolcus14.cloudapp.net': 1}
1621941121794,0,192.168.2.139,250,1.584962500721156,3,{'cxcs.microsoft.net': 1, 'cxcs.microsoft.net.edgekey.net': 1, 'e3230.b.akamaiedge.net': 1}
1621941121794,1,192.168.2.139,250,1.584962500721156,3,{'cxcs.microsoft.net': 1, 'cxcs.microsoft.net.edgekey.net': 1, 'e3230.b.akamaiedge.net': 1}
1621941263698,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621941716182,1,192.168.2.139,310,2.0,4,{'fp-afd.azurefd.us': 1, 't-0001.msedge.azure.us': 1, 'eafd-defaultvips-3p-gov.usgovtrafficmanager.net': 1, 'eafd-ffgov-sn02.elasticafd.msedge.azure.us': 1}
1621941716182,1,192.168.2.139,311,2.0,4,{'fp-afd.azurefd.us': 1, 't-0001.msedge.azure.us': 1, 'eafd-defaultvips-3p-gov.usgovtrafficmanager.net': 1, 'eafd-ffgov-phx01.elasticafd.msedge.azure.us': 1}
1621941833312,0,192.168.2.139,225,1.584962500721156,3,{'t-ring.msedge.net': 1, 't-ring.t-9999.t-msedge.net': 1, 't-9999.t-msedge.net': 1}
1621941841247,0,192.168.2.139,305,2.0,4,{'geo.prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'array612.prod.do.dsp.mp.microsoft.com': 1}
1621941954345,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621942107346,0,192.168.2.139,306,1.584962500721156,3,{'dmd.metaservices.microsoft.com': 1, 'devicemetadataservice.trafficmanager.net': 1, 'vmss-prod-eas.eastasia.cloudapp.azure.com': 1}
1621942138212,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621942160015,0,192.168.2.139,306,1.584962500721156,3,{'dmd.metaservices.microsoft.com': 1, 'devicemetadataservice.trafficmanager.net': 1, 'vmss-prod-eus2.eastus2.cloudapp.azure.com': 1}
1621942433786,0,192.168.2.139,243,1.0,2,{'_http._tcp.archive.ubuntu.com': 1, 'ubuntu.com': 1}
1621942433787,0,192.168.2.139,412,-0.0,1,{'security.ubuntu.com': 1}
1621942484371,0,192.168.2.139,305,2.0,4,{'geo.prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.do.dsp.mp.microsoft.com': 1, 'geo-prod.dodsp.mp.microsoft.com.nsatc.net': 1, 'array609.prod.do.dsp.mp.microsoft.com': 1}
1621942559134,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621942629366,0,192.168.2.139,432,2.321928094887362,5,{'login.live.com': 1, 'login.msa.msidentity.com': 1, 'www.tm.lg.prod.aadmsa.trafficmanager.net': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.akadns.net': 1}
1621942656853,0,192.168.2.139,425,2.321928094887362,5,{'login.live.com': 1, 'login.msa.msidentity.com': 1, 'www.tm.lg.prod.aadmsa.trafficmanager.net': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.trafficmanager.net': 1}
1621942656855,0,192.168.2.139,255,1.584962500721156,3,{'clients.config.office.net': 1, 'geo.clients.config.office.akadns.net': 1, 'eur.clients.config.office.akadns.net': 1}
1621942656855,1861,192.168.2.139,256,1.584962500721156,3,{'clients.config.office.net': 1, 'geo.clients.config.office.akadns.net': 1, 'asia.clients.config.office.akadns.net': 1}
1621942858018,0,192.168.2.139,254,1.0,2,{'officehomeblobs.blob.core.windows.net': 1, 'blob.chi21prdstr09a.store.core.windows.net': 1}
1621942858018,0,192.168.2.139,254,1.0,2,{'officehomeblobs.blob.core.windows.net': 1, 'blob.chi21prdstr09a.store.core.windows.net': 1}
1621942947320,0,192.168.2.139,227,1.0,2,{'client.wns.windows.com': 1, 'wns.notify.trafficmanager.net': 1}
1621942976080,0,192.168.2.139,176,-0.0,1,{'dns.google': 1}
1621942990376,0,192.168.2.139,376,2.321928094887362,5,{'ctldl.windowsupdate.com': 1, 'au-bg-shim.trafficmanager.net': 1, 'audownload.windowsupdate.nsatc.net': 1, 'au.download.windowsupdate.com.edgesuite.net': 1, 'a767.dscg3.akamai.net': 1}
