1622617804160,146348,192.168.2.39,3579,1.0,2,{'NJ.local': 1, 'NPI9B1EF1.local': 1}
1622617826086,192,192.168.2.39,278,1.584962500721156,3,{'client-office365-tas.msedge.net': 1, 'afdo-tas-offload.trafficmanager.net': 1, 'e-0009.e-msedge.net': 1}
1622617826087,191,192.168.2.39,272,1.584962500721156,3,{'ocos-office365-s2s.msedge.net': 1, 'ocos-office365-s2s-msedge-net.e-0009.e-msedge.net': 1, 'e-0009.e-msedge.net': 1}
1622617833193,0,192.168.2.39,284,2.0,4,{'slscr.update.microsoft.com': 1, 'slscr.update.microsoft.com.akadns.net': 1, 'sls.update.microsoft.com.akadns.net': 1, 'sls.emea.update.microsoft.com.akadns.net': 1}
1622617840023,3,192.168.2.39,194,-0.0,1,{'keystone.mwbsys.com': 1}
1622617840411,3,192.168.2.39,425,2.321928094887362,5,{'login.live.com': 1, 'login.msa.msidentity.com': 1, 'www.tm.lg.prod.aadmsa.trafficmanager.net': 1, 'prda.aadg.msidentity.com': 1, 'www.tm.a.prd.aadg.trafficmanager.net': 1}
1622617854848,390,192.168.2.39,297,1.0,2,{'ssldev.oes.avira.com': 1, 'elbdevicesecure01-918746432.eu-central-1.elb.amazonaws.com': 1}
1622617860912,193,192.168.2.39,381,1.0,2,{'telemetry.malwarebytes.com': 1, 'elb-telemetry-prod-external-1332413525.us-west-2.elb.amazonaws.com': 1}
1622617878278,228,192.168.2.39,363,2.321928094887362,5,{'fs.microsoft.com': 1, 'prod.fs.microsoft.com.akadns.net': 1, 'fs-wildcard.microsoft.com.edgekey.net': 1, 'fs-wildcard.microsoft.com.edgekey.net.globalredir.akadns.net': 1, 'e1723.g.akamaiedge.net': 1}
1622617879557,217,192.168.2.39,275,1.584962500721156,3,{'dispatch.avira-update.com': 1, 'prod.update-bridge.avira.net': 1, 'eu-central-1.prod.update-bridge.avira.net': 1}
1622617879776,458,192.168.2.39,299,2.0,4,{'officeclient.microsoft.com': 1, 'config.officeapps.live.com': 1, 'prod.configsvc1.live.com.akadns.net': 1, 'europe.configsvc1.live.com.akadns.net': 1}
1622617896011,2,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617902065,0,192.168.2.39,262,1.584962500721156,3,{'www.msftncsi.com': 1, 'www.msftncsi.com.edgesuite.net': 1, 'a1961.g2.akamai.net': 1}
1622617903745,0,192.168.2.39,399,2.0,4,{'ctldl.windowsupdate.com': 1, 'au-bg-shim.trafficmanager.net': 1, 'audownload.windowsupdate.nsatc.net': 1, 'auto.au.download.windowsupdate.com.c.footprint.net': 1}
1622617904876,1397,192.168.2.39,276,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617913518,0,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617921638,190,192.168.2.39,249,1.0,2,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1}
1622617922998,192,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617922998,192,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617928036,570,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617928800,577,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617931124,572,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617931125,572,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617933508,818,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617935739,492,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617935742,199,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617935743,198,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617935743,198,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617935743,198,192.168.2.39,276,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617940430,396,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617944890,388,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617949349,576,192.168.2.39,138,-0.0,1,{'NPI9B1EF1': 1}
1622617951283,387,192.168.2.39,172,-0.0,1,{'dns.msftncsi.com': 1}
1622617957532,3,192.168.2.39,276,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617957535,379,192.168.2.39,293,1.584962500721156,3,{'settings-win.data.microsoft.com': 1, 'settingsfd-geo.trafficmanager.net': 1, 'settingsfd-prod-neu1-endpoint.trafficmanager.net': 1}
1622617961438,7,192.168.2.39,262,1.584962500721156,3,{'www.msftncsi.com': 1, 'www.msftncsi.com.edgesuite.net': 1, 'a1961.g2.akamai.net': 1}
1622617963770,202,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617963770,380,192.168.2.39,261,1.0,2,{'www.expressapisv2.net': 1, 'expressapisv2.net': 1}
1622617976486,191,192.168.2.39,262,1.584962500721156,3,{'www.msftncsi.com': 1, 'www.msftncsi.com.edgesuite.net': 1, 'a1961.g2.akamai.net': 1}
1622617990379,0,192.168.2.39,282,1.0,2,{'clients2.google.com': 1, 'clients.l.google.com': 1}
1622617991653,0,192.168.2.39,182,-0.0,1,{'update.googleapis.com': 1}
1622617994574,1,192.168.2.39,219,1.0,2,{'r6---sn-cvh7knes.gvt1.com': 1, 'r6.sn-cvh7knes.gvt1.com': 1}
