192.168.2.187.csv => [5.734542456718869, 8.427864798021435, 1.4547474666220406, 179.2611558508149]
192.168.2.135.csv => [2.8637848222862683, 3.5356388088376574, 0.7243483196561898, 104.83796833199126]
192.168.2.57.csv => [0.5924289008454995, 1.3960415065334333, 0.1586494173273476, 191.8448339078052]
192.168.2.140.csv => [5.0, 5.0, 2.321928094887362, 477.8]
192.168.2.172.csv => [0.5233113959127085, 0.5728437824731563, 0.17835755743209578, 163.71194553725442]
192.168.2.5.csv => [0.8966179861644885, 0.9004611837048417, 0.44830899308224426, 151.0]
192.168.2.176.csv => [3.781748318924113, 5.827089337175798, 1.1548752064332415, 205.8796534100347]
192.168.10.28.csv => [0.35294117647058826, 0.35294117647058826, 0.18646617655543013, 568.0]
192.168.2.210.csv => [0.7950450450450456, 1.461711711711711, 0.12317701038268139, 86.0586952144745]
192.168.2.216.csv => [30.77777777777778, 41.44444444444444, 4.456467699861599, 179.08125729866777]
192.168.2.228.csv => [0.7275436355896125, 1.1864623243933563, 0.11764613090513351, 94.86567473982656]
192.168.10.27.csv => [3.0, 3.0, 1.584962500721156, 568.0]
192.168.2.223.csv => [2.0, 2.0, 1.0, 110.0]
192.168.2.211.csv => [9.5, 12.194444444444445, 0.7049084875946591, 125.64445978844603]
192.168.2.164.csv => [0.7008070714834729, 0.8964258262874719, 0.26049262730092104, 186.67198513975603]
192.168.2.98.csv => [0.5316163751681724, 0.7253507591773969, 0.19882884526874692, 184.85030694182913]
192.168.2.207.csv => [14.681818181818182, 19.954545454545457, 2.4131266535990648, 189.6403208455521]
192.168.2.206.csv => [0.02264875239923224, 0.048752399232245745, 0.0054773315229256015, 96.61901910375911]
192.168.2.194.csv => [0.22141212586339226, 0.2789716039907904, 0.0626878501702647, 124.56005474697562]
192.168.2.105.csv => [0.23754062838569917, 0.281148429035753, 0.041137301939980414, 125.33029770165818]
192.168.2.136.csv => [0.9494425221068813, 0.9940407535563257, 0.3327413139437925, 124.47189768758247]
192.168.10.23.csv => [3.0, 3.0, 1.584962500721156, 510.0]
192.168.2.224.csv => [7.806451612903228, 10.854838709677422, 1.117273286200682, 233.16024771116784]
192.168.2.221.csv => [2.9, 3.1, 1.0850682757164403, 3523.352272727272]
192.168.2.218.csv => [8.64, 10.64, 1.4268454846565888, 151.43021863205368]
192.168.2.101.csv => [0.2065718677940047, 0.5188316679477329, 0.06889881668796895, 223.5676210336865]
192.168.2.51.csv => [3.1241114313160474, 5.294140249759867, 0.6035782238352356, 203.96135686319522]
192.168.2.180.csv => [3.1537209302325584, 3.92000000000001, 0.6495588966458169, 108.79124954596685]
192.168.2.126.csv => [2.2606329369078835, 3.480749848820796, 0.5450625813078778, 169.6394407465286]
192.168.2.199.csv => [0.1167443667443668, 0.14102564102564116, 0.01805100809271423, 252.29517933644416]
192.168.2.232.csv => [0.002581200258120019, 0.003871800387180042, 0.0, 375.978489997849]
192.168.2.137.csv => [0.34339330624879105, 0.3784097504352875, 0.04283830509352311, 438.5860152242963]
192.168.2.205.csv => [9.999999999999998, 16.166666666666668, 1.0203505404187845, 176.45280417498944]
192.168.2.92.csv => [55.5, 96.5, 4.417383257852065, 103.43302968960863]
192.168.2.197.csv => [0.07529695993557489, 0.11193879605395628, 0.019249061251367966, 216.50909588783762]
192.168.2.99.csv => [0.9370388588293165, 1.1281357599606485, 0.31920509170611594, 171.8528581952811]
192.168.2.37.csv => [1.0, 1.0, 0.0, 200.0]
192.168.2.155.csv => [0.03849855630413846, 0.038883541867179905, 0.0, 142.35110683349396]
192.168.2.201.csv => [0.037440570522979395, 0.04992076069730588, 0.012519210089912424, 239.279880517728]
192.168.2.200.csv => [0.04043758546591131, 0.04532135182652859, 0.0022140721670320064, 211.7717978771894]
192.168.2.118.csv => [0.497469955724227, 1.5145477545857045, 0.21263360985602817, 162.57340554945242]
192.168.2.147.csv => [3.0, 3.0, 1.584962500721156, 357.3333333333333]
192.168.2.134.csv => [0.2163767501060672, 0.23313534153585047, 0.06529793906046494, 229.65333455447734]
192.168.2.63.csv => [0.5180722891566265, 0.5542168674698795, 0.11217606333534033, 245.46930579460692]
192.168.2.145.csv => [1.5623439000960626, 4.488952929875125, 0.7067037381721818, 193.00641177288807]
192.168.2.179.csv => [1.0712913143735585, 1.4673328209069953, 0.38215639717458993, 142.4045752692078]
192.168.2.171.csv => [0.003676470588235295, 0.004493464052287571, 0.0, 312.0]
192.168.2.219.csv => [13.55, 17.0, 1.783769281853073, 344.69155740955745]
192.168.10.26.csv => [3.0, 3.0, 1.584962500721156, 568.0]
192.168.2.139.csv => [0.2590021691973971, 0.33427331887201656, 0.06660348428853768, 139.7085104399379]
192.168.0.120.csv => [0.0023328149300155493, 0.0023328149300155493, 0.0012324747283990302, 1135.7566096423018]
192.168.2.6.csv => [0.8950807071483474, 0.8989239046887009, 0.4475403535741737, 151.0]
192.168.2.116.csv => [4.380403458213253, 6.308549471661854, 1.2488421901789966, 108.5606583122896]
192.168.2.233.csv => [4.608108108108107, 7.932432432432426, 1.2392753379147277, 170.75396809174305]
192.168.2.222.csv => [0.03846153846153846, 0.04273504273504273, 0.014971189464853187, 334.98148148148135]
192.168.2.242.csv => [0.07343870470316104, 0.08423284502698546, 0.011422818350726045, 191.56294233739064]
192.168.2.248.csv => [0.13922961050139895, 0.13922961050139895, 0.038206527747641585, 4660.575130536137]
192.168.2.231.csv => [0.01209889531825355, 0.013150973172014722, 0.00100909828198553, 225.56066982290042]
