0,2021-05-24 14:28:02,[  2.   2.   1. 150.],0.0
1,2021-05-24 14:33:02,[17.         17.          4.08746284 93.47058824],1.0000000000000004
2,2021-05-24 14:38:02,[ 4.    4.    2.   67.25],1.375
3,2021-05-24 14:43:02,[  2.    2.    1.  113.5],1.0000000000000004
4,2021-05-24 14:48:02,[  4.     4.     2.   103.75],1.2250000000000003
5,2021-05-24 14:53:02,[  3.           3.           1.5849625  104.33333333],1.0500000000000003
6,2021-05-24 14:58:02,[  3.          3.          1.5849625 120.       ],1.0750000000000004
7,2021-05-24 15:03:02,[ 3.          3.          1.5849625  98.33333333],2.499999999999999
8,2021-05-24 15:08:02,[  3.          3.          1.5849625 113.       ],1.0875000000000001
9,2021-05-24 15:13:02,[ 3.          3.          1.5849625  97.33333333],2.0708333333333333
10,2021-05-24 15:18:02,[ 7.          7.          2.80735492 72.42857143],4.862499999999998
11,2021-05-24 15:23:02,[22.         22.          4.45943162 76.90909091],5.0875
12,2021-05-24 15:28:02,[  7.           9.           2.64160417 118.22222222],3.1750000000000007
13,2021-05-24 15:33:02,[10.         14.          3.12808528 92.14285714],3.704166666666665
14,2021-05-24 15:38:02,[  7.           9.           2.64160417 124.77777778],2.213333333333334
15,2021-05-24 15:43:02,[ 3.         3.         1.5849625 86.       ],4.1708333333333325
16,2021-05-24 15:48:02,[  2.   2.   1. 119.],3.5416666666666674
17,2021-05-24 15:53:02,[  3.          3.          1.5849625 100.       ],1.2895833333333333
18,2021-05-24 15:58:02,[ 3.          3.          1.5849625  99.33333333],1.1362500000000002
19,2021-05-24 16:03:02,[  1.   1.  -0. 198.],13.65
20,2021-05-24 16:08:02,[  1.   1.  -0. 182.],7.231250000000001
21,2021-05-24 16:13:02,[  1.   1.  -0. 424.],17.491666666666667
22,2021-05-24 16:18:02,[  3.           3.           1.5849625  106.33333333],1.5416666666666663
23,2021-05-24 16:23:02,[  1.   1.  -0. 194.],5.2283333333333335
24,2021-05-24 16:28:02,[ 3.         3.         1.5849625 84.       ],4.5625
25,2021-05-24 16:33:02,[  2.   2.   1. 103.],3.500000000000001
26,2021-05-24 16:38:02,[  5.           5.           2.32192809 108.2       ],3.135833333333334
27,2021-05-24 16:43:02,[23.         23.          4.52356196 87.39130435],8.200000000000001
28,2021-05-24 16:48:02,[  2.   2.   1. 150.],2.694583333333333
29,2021-05-24 16:53:02,[  2.   2.   1. 161.],5.512976190476191
30,2021-05-24 16:58:02,[ 17.          20.           4.02192809 102.7       ],7.002738095238096
31,2021-05-24 17:03:02,[34.         46.          4.91976984 88.43478261],14.666666666666668
32,2021-05-24 17:08:02,[  3.          3.          1.5849625 103.       ],1.5291666666666661
33,2021-05-24 17:13:02,[  2.   2.   1. 140.],2.197291666666666
34,2021-05-24 17:18:02,[ 4.    4.    2.   99.75],4.388690476190475
35,2021-05-24 17:23:02,[  2.   2.   1. 161.],3.9712599206349206
36,2021-05-24 17:28:02,[ 3.         3.         1.5849625 84.       ],3.900982142857144
37,2021-05-24 17:33:02,[ 5.          5.          2.32192809 65.2       ],7.549603174603176
38,2021-05-24 17:38:02,[ 3.          3.          1.5849625  99.33333333],1.127132936507937
39,2021-05-24 17:43:02,[  1.   1.  -0. 198.],6.3052218614718605
40,2021-05-24 17:48:02,[  3.           3.           1.5849625  102.33333333],1.400833333333333
41,2021-05-24 17:53:02,[  3.          3.          1.5849625 118.       ],1.6098183760683755
42,2021-05-24 17:58:02,[  2.   2.   1. 138.],2.1469692113442114
43,2021-05-24 18:03:02,[  1.   1.  -0. 218.],10.66261904761905
44,2021-05-24 18:08:02,[  3.           3.           1.5849625  104.33333333],1.600833333333333
45,2021-05-24 18:13:02,[  3.           3.           1.5849625  104.33333333],1.0868537263390208
46,2021-05-24 18:18:02,[  3.          3.          1.5849625 120.       ],1.384583333333333
47,2021-05-24 18:23:02,[ 4.    4.    2.   67.25],12.359027777777778
48,2021-05-24 18:28:02,[ 3.          3.          1.5849625  98.66666667],2.808333333333333
49,2021-05-24 18:33:02,[  2.    2.    1.  124.5],2.6418345543345545
50,2021-05-24 18:38:02,[  2.   2.   1. 103.],3.000386904761905
51,2021-05-24 18:43:02,[ 3.         3.         1.5849625 84.       ],4.260876623376624
52,2021-05-24 18:48:02,[ 3.          3.          1.5849625  97.33333333],3.148290598290598
53,2021-05-24 18:53:02,[  2.   2.   1. 124.],2.0366327402172995
54,2021-05-24 18:58:02,[  3.           3.           1.5849625  123.66666667],1.5097191697191694
55,2021-05-24 19:03:02,[ 13.      16.       3.625  127.4375],8.041646825396825
56,2021-05-24 19:08:02,[11.         11.          3.45943162 98.36363636],5.649077380952382
57,2021-05-24 19:13:02,[ 24.          34.           4.3486565  108.64705882],16.217916666666667
58,2021-05-24 19:18:02,[  5.           5.           2.32192809 101.2       ],4.773768939393938
59,2021-05-24 19:23:02,[ 3.          3.          1.5849625  99.33333333],1.5118762487512483
60,2021-05-24 19:28:02,[25.         33.          4.53667026 99.51515152],11.897083333333331
61,2021-05-24 19:33:02,[  3.           3.           1.5849625  104.66666667],2.4458333333333333
62,2021-05-24 19:38:02,[  8.      8.      3.    186.875],8.265684523809524
63,2021-05-24 19:43:02,[ 15.          15.           3.9068906  102.13333333],5.155864413364413
64,2021-05-24 19:48:02,[ 4.    4.    2.   99.75],5.627083333333333
65,2021-05-24 19:53:02,[20.         20.          4.32192809 83.5       ],9.30983225108225
66,2021-05-24 19:58:02,[  3.          3.          1.5849625 100.       ],2.2374999999999994
67,2021-05-24 20:03:02,[  3.          3.          1.5849625 100.       ],1.2621359304591402
68,2021-05-24 20:08:02,[ 5.          5.          2.32192809 68.8       ],6.517626123876125
69,2021-05-24 20:13:02,[  3.          3.          1.5849625 100.       ],0.9733258279388312
70,2021-05-24 20:18:02,[  3.          3.          1.5849625 100.       ],0.8381128420799474
71,2021-05-24 20:23:02,[  3.          3.          1.5849625 100.       ],0.7518179587321921
72,2021-05-24 20:28:02,[  2.   2.   1. 140.],2.4790767912642915
73,2021-05-24 20:33:02,[  2.   2.   1. 150.],2.89509289729878
74,2021-05-24 20:38:02,[  2.   2.   1. 161.],5.487068191311611
75,2021-05-24 20:43:02,[  2.    2.    1.  113.5],2.5692379385964905
76,2021-05-24 20:48:02,[ 3.          3.          1.5849625  81.33333333],8.44012744200244
77,2021-05-24 20:53:02,[ 3.          3.          1.5849625  95.66666667],7.514304653679653
78,2021-05-24 20:58:02,[ 3.         3.         1.5849625 86.       ],5.313456890331889
79,2021-05-24 21:03:02,[  2.    2.    1.  113.5],2.1654112554112546
80,2021-05-24 21:08:02,[ 5.          5.          2.32192809 86.4       ],5.449485271672771
81,2021-05-24 21:13:02,[ 4.  4.  2. 74.],9.579408263305323
82,2021-05-24 21:18:02,[ 4.   4.   2.  79.5],6.120949463118582
83,2021-05-24 21:23:02,[ 3.          3.          1.5849625  83.66666667],3.9705461570593164
84,2021-05-24 21:28:02,[ 3.          3.          1.5849625  99.33333333],3.987735042735043
85,2021-05-24 21:33:02,[ 3.          3.          1.5849625  97.66666667],4.228645729270729
86,2021-05-24 21:38:02,[ 5.          5.          2.32192809 75.2       ],5.833374666269403
87,2021-05-24 21:43:02,[  2.   2.   1. 103.],3.5375350140056026
