0,2021-05-28 18:07:02,[ 86.         131.           6.24423157 122.75572519],0.0
1,2021-05-28 18:12:02,[  1.   1.  -0. 501.],1.0000000000000004
2,2021-05-28 18:17:02,[  2.    2.    1.  105.5],1.0000000000000004
3,2021-05-28 18:22:02,[ 4.  4.  2. 67.],1.0750000000000002
4,2021-05-28 18:27:02,[  2.    2.    1.  124.5],1.0000000000000004
5,2021-05-28 18:32:02,[ 5.          5.          2.32192809 72.6       ],1.125
6,2021-05-28 18:37:02,[ 5.          5.          2.32192809 75.2       ],1.2750000000000001
7,2021-05-28 18:42:02,[ 6.          6.          2.5849625  75.16666667],1.7583333333333324
8,2021-05-28 18:47:02,[  2.   2.   1. 103.],1.6666666666666674
9,2021-05-28 18:52:02,[ 3.          3.          1.5849625  83.66666667],1.950000000000001
10,2021-05-28 18:57:02,[  2.    2.    1.  121.5],1.4750000000000008
11,2021-05-28 19:02:02,[ 6.          6.          2.5849625  63.83333333],2.7
12,2021-05-28 19:07:02,[ 6.          6.          2.5849625  63.83333333],1.529166666666666
13,2021-05-28 19:12:02,[ 6.          6.          2.5849625  63.83333333],1.1208333333333338
14,2021-05-28 19:17:02,[ 3.          3.          1.5849625  97.66666667],2.0958333333333337
15,2021-05-28 19:22:02,[  3.          3.          1.5849625 103.       ],1.6008333333333324
16,2021-05-28 19:27:02,[ 6.         6.         2.5849625 77.5      ],2.8812499999999996
17,2021-05-28 19:32:02,[ 6.         6.         2.5849625 77.5      ],1.6270833333333334
18,2021-05-28 19:37:02,[ 4.    4.    2.   70.75],2.6925000000000003
19,2021-05-28 19:42:02,[  1.   1.  -0. 156.],2.7155555555555546
20,2021-05-28 19:47:02,[ 6.          6.          2.5849625  58.33333333],4.600000000000001
21,2021-05-28 19:52:02,[  3.          3.          1.5849625 105.       ],1.5133928571428577
22,2021-05-28 19:57:02,[ 4.   4.   2.  81.5],1.7827380952380967
23,2021-05-28 20:02:02,[ 3.          3.          1.5849625  97.33333333],2.4562500000000003
24,2021-05-28 20:07:02,[  3.           3.           1.5849625  100.66666667],1.517361111111111
25,2021-05-28 20:12:02,[ 4.    4.    2.   81.25],1.7750000000000015
26,2021-05-28 20:17:02,[ 5.          5.          2.32192809 88.2       ],4.4071428571428575
27,2021-05-28 20:22:02,[  1.   1.  -0. 258.],3.3895604395604377
28,2021-05-28 20:27:02,[ 4.    4.    2.   71.25],2.944166666666667
29,2021-05-28 20:32:02,[ 3.          3.          1.5849625  97.66666667],1.4910714285714288
30,2021-05-28 20:37:02,[ 3.          3.          1.5849625  97.66666667],1.0389262820512823
31,2021-05-28 20:42:02,[  3.          3.          1.5849625 100.       ],1.8249999999999997
32,2021-05-28 20:47:02,[  3.          3.          1.5849625 100.       ],1.069166666666667
33,2021-05-28 20:52:02,[  1.   1.  -0. 196.],3.611160714285717
34,2021-05-28 20:57:02,[ 3.          3.          1.5849625  99.33333333],1.9750000000000003
35,2021-05-28 21:02:02,[  3.           3.           1.5849625  102.33333333],1.9337499999999996
36,2021-05-28 21:07:02,[ 3.         3.         1.5849625 86.       ],10.175000000000002
37,2021-05-28 21:12:02,[  3.           3.           1.5849625  104.33333333],1.5370833333333327
38,2021-05-28 21:17:02,[  3.          3.          1.5849625 105.       ],1.2166666666666663
39,2021-05-28 21:22:02,[ 3.         3.         1.5849625 82.       ],7.503055555555555
40,2021-05-28 21:27:02,[  3.          3.          1.5849625 100.       ],1.4133333333333336
41,2021-05-28 21:32:02,[  3.          3.          1.5849625 100.       ],0.9116666666666671
42,2021-05-28 21:37:02,[ 3.          3.          1.5849625  83.33333333],5.610745614035088
43,2021-05-28 21:42:02,[  2.    2.    1.  142.5],4.272916666666667
44,2021-05-28 21:47:02,[ 3.          3.          1.5849625  80.66666667],5.588690476190473
45,2021-05-28 21:52:02,[ 3.         3.         1.5849625 75.       ],7.6311904761904765
46,2021-05-28 21:57:02,[ 3.          3.          1.5849625  78.33333333],4.670208333333333
47,2021-05-28 22:02:02,[  2.    2.    1.  145.5],4.123055555555557
48,2021-05-28 22:07:02,[ 3.          3.          1.5849625  83.66666667],3.0231418219461688
49,2021-05-28 22:12:02,[ 3.          3.          1.5849625  82.33333333],2.2819345238095234
50,2021-05-28 22:17:02,[ 3.          3.          1.5849625  83.33333333],2.1829940476190477
51,2021-05-28 22:22:02,[  1.   1.  -0. 132.],4.108181818181818
52,2021-05-28 22:27:02,[  1.   1.  -0. 132.],3.639772727272729
53,2021-05-28 22:32:02,[  1.   1.  -0. 304.],3.9395833333333345
54,2021-05-28 22:37:02,[  3.          3.          1.5849625 107.       ],10.332738095238096
55,2021-05-28 22:42:02,[  7.           7.           2.80735492 137.        ],18.293750000000003
56,2021-05-28 22:47:02,[  3.          3.          1.5849625 100.       ],0.7960506333943836
57,2021-05-28 22:52:02,[ 3.          3.          1.5849625  85.66666667],5.217410714285714
58,2021-05-28 22:57:02,[ 3.          3.          1.5849625  85.66666667],3.020138888888889
59,2021-05-28 23:02:02,[ 3.          3.          1.5849625  83.66666667],1.9527678571428577
60,2021-05-28 23:07:02,[  3.          3.          1.5849625 103.       ],2.476210317460318
61,2021-05-28 23:12:02,[  3.          3.          1.5849625 103.       ],1.5457738095238096
62,2021-05-28 23:17:02,[ 3.          3.          1.5849625  97.66666667],4.404166666666667
63,2021-05-28 23:22:02,[  3.          3.          1.5849625 105.       ],1.3587987012987008
64,2021-05-28 23:27:02,[ 4.   4.   2.  87.5],7.423333333333332
65,2021-05-28 23:32:02,[  1.   1.  -0. 160.],3.921428571428574
66,2021-05-28 23:37:02,[ 6.         6.         2.5849625 62.5      ],4.604358974358975
67,2021-05-28 23:42:02,[ 6.         6.         2.5849625 77.5      ],3.6824732905982933
68,2021-05-28 23:47:02,[ 6.         6.         2.5849625 77.5      ],3.2173412698412722
69,2021-05-28 23:52:02,[  3.          3.          1.5849625 100.       ],1.0663731769438292
70,2021-05-28 23:57:02,[ 3.          3.          1.5849625  86.66666667],5.804583333333333
71,2021-05-29 00:02:02,[  3.          3.          1.5849625 100.       ],0.8883011197739461
72,2021-05-29 00:07:02,[ 5.          5.          2.32192809 67.8       ],3.343579545454547
73,2021-05-29 00:12:02,[ 3.         3.         1.5849625 86.       ],2.802772227772227
74,2021-05-29 00:17:02,[  2.    2.    1.  137.5],4.189404761904763
75,2021-05-29 00:22:02,[  2.    2.    1.  137.5],3.910416666666669
76,2021-05-29 00:27:02,[ 19.          19.           4.24792751 356.42105263],52.03749999999999
77,2021-05-29 00:32:02,[ 7.          7.          2.80735492 56.14285714],10.55220588235294
78,2021-05-29 00:37:02,[  2.    2.    1.  109.5],5.228247549019605
79,2021-05-29 00:42:02,[  2.    2.    1.  109.5],3.927042483660132
80,2021-05-29 00:47:02,[  1.   1.  -0. 296.],3.4986111111111127
81,2021-05-29 00:52:02,[  1.   1.  -0. 128.],3.732017543859648
82,2021-05-29 00:57:02,[  1.   1.  -0. 168.],3.114880952380953
83,2021-05-29 01:02:02,[  3.           3.           1.5849625  100.66666667],5.408333333333333
84,2021-05-29 01:07:02,[  1.   1.  -0. 174.],3.045238095238097
85,2021-05-29 01:12:02,[  1.   1.  -0. 176.],2.8034090909090916
86,2021-05-29 01:17:02,[  1.   1.  -0. 172.],2.6771739130434806
87,2021-05-29 01:22:02,[  2.   2.   1. 148.],2.753333333333332
88,2021-05-29 01:27:02,[  1.   1.  -0. 128.],3.1282500000000013
89,2021-05-29 01:32:02,[  1.   1.  -0. 156.],3.324038461538462
90,2021-05-29 01:37:02,[  1.   1.  -0. 128.],2.548888888888888
91,2021-05-29 01:42:02,[ 4.   4.   2.  80.5],5.921130952380952
92,2021-05-29 01:47:02,[  1.   1.  -0. 164.],2.701857553366174
93,2021-05-29 01:52:02,[  1.   1.  -0. 164.],2.1943678160919555
94,2021-05-29 01:57:02,[  1.   1.  -0. 176.],2.2816666666666654
95,2021-05-29 02:02:02,[  3.           3.           1.5849625  102.33333333],2.9630681818181817
96,2021-05-29 02:07:02,[  1.   1.  -0. 186.],4.9813440860215055
