[17, 33, 3.8471282101364253, 111.87878787878788]
[9, 9, 3.169925001442312, 68.88888888888889]
[22, 35, 4.321721231045239, 118.51428571428572]
[3, 3, 1.584962500721156, 98.33333333333333]
[3, 3, 1.584962500721156, 98.66666666666667]
[3, 3, 1.584962500721156, 98.33333333333333]
[2, 2, 1.0, 150.0]
[3, 3, 1.584962500721156, 98.33333333333333]
[2, 2, 1.0, 150.0]
[12, 12, 3.584962500721156, 103.66666666666667]
[11, 11, 3.459431618637298, 112.81818181818181]
[12, 14, 3.4677201004745006, 104.0]
[17, 20, 3.9841837197791885, 117.2]
[19, 21, 4.165894208390023, 98.95238095238095]
[4, 4, 2.0, 132.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 124.5]
[3, 3, 1.584962500721156, 82.0]
[2, 2, 1.0, 161.0]
[3, 3, 1.584962500721156, 109.66666666666667]
[5, 5, 2.321928094887362, 66.8]
[4, 4, 2.0, 67.25]
[3, 3, 1.584962500721156, 100.0]
[5, 5, 2.321928094887362, 61.4]
[15, 21, 3.8208888513501886, 109.42857142857143]
[14, 22, 3.6978458230844127, 86.68181818181819]
[41, 53, 5.206983841837975, 88.67924528301887]
[3, 3, 1.584962500721156, 98.33333333333333]
[4, 4, 2.0, 71.5]
[24, 40, 4.232332871750514, 102.325]
[3, 5, 1.5219280948873621, 118.8]
[1, 1, -0.0, 198.0]
[3, 3, 1.584962500721156, 101.33333333333333]
[4, 4, 2.0, 71.0]
[5, 5, 2.321928094887362, 83.4]
[2, 2, 1.0, 113.5]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 161.0]
[4, 4, 2.0, 71.5]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 104.33333333333333]
[3, 3, 1.584962500721156, 120.0]
[3, 3, 1.584962500721156, 102.66666666666667]
[3, 3, 1.584962500721156, 117.0]
[2, 2, 1.0, 138.0]
[3, 3, 1.584962500721156, 104.33333333333333]
[5, 6, 2.2516291673878226, 105.83333333333333]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 119.0]
[4, 6, 1.7924812503605778, 127.66666666666667]
[7, 7, 2.807354922057604, 111.42857142857143]
[4, 4, 2.0, 67.25]
[9, 18, 2.9693894195291564, 129.61111111111111]
[14, 21, 3.517816090559699, 106.38095238095238]
[5, 5, 2.321928094887362, 66.8]
[14, 17, 3.6901165175936654, 99.52941176470588]
[4, 6, 1.9182958340544896, 153.33333333333334]
[18, 20, 4.1219280948873624, 90.65]
[17, 30, 3.8565647621309544, 105.4]
[3, 5, 1.5219280948873621, 121.2]
[3, 3, 1.584962500721156, 95.66666666666667]
[2, 2, 1.0, 119.0]
[2, 2, 1.0, 119.0]
[15, 17, 3.8521687236032816, 94.0]
[11, 16, 3.2806390622295662, 115.875]
[5, 9, 2.1132833342948754, 117.88888888888889]
[8, 8, 3.0, 79.75]
[2, 4, 1.0, 103.0]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 103.0]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 86.66666666666667]
[3, 3, 1.584962500721156, 105.66666666666667]
[3, 3, 1.584962500721156, 120.0]
[3, 3, 1.584962500721156, 97.33333333333333]
[3, 3, 1.584962500721156, 113.0]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 150.0]
[4, 4, 2.0, 101.75]
[2, 2, 1.0, 119.0]
[2, 2, 1.0, 119.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 161.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[7, 9, 2.725480556997868, 123.77777777777777]
[4, 12, 1.7924812503605778, 143.33333333333334]
[2, 4, 1.0, 150.0]
[8, 13, 2.873140679513133, 133.84615384615384]
