[135, 175, 6.961071468913365, 102.16571428571429]
[33, 33, 5.044394119358451, 931.4848484848485]
[4, 4, 2.0, 79.75]
[1, 1, -0.0, 416.0]
[3, 4, 1.5, 132.25]
[3, 3, 1.584962500721156, 78.66666666666667]
[3, 3, 1.584962500721156, 109.33333333333333]
[2, 2, 1.0, 118.0]
[2, 2, 1.0, 136.0]
[2, 2, 1.0, 122.5]
[6, 7, 2.5216406363433186, 140.71428571428572]
[3, 3, 1.584962500721156, 100.0]
[9, 10, 3.1219280948873616, 108.6]
[37, 37, 5.209453365628946, 1074.972972972973]
[1, 1, -0.0, 202.0]
[2, 2, 1.0, 123.5]
[2, 2, 1.0, 100.5]
[2, 2, 1.0, 124.0]
[2, 2, 1.0, 139.5]
[28, 45, 4.6583025406779655, 117.04444444444445]
