[5, 13, 2.2577560641285177, 244.6153846153846]
[2, 4, 1.0, 202.5]
[2, 4, 0.8112781244591328, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[2, 2, 1.0, 162.0]
[3, 7, 1.3787834934861756, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[2, 4, 0.8112781244591328, 162.0]
[3, 6, 1.584962500721156, 189.0]
[1, 1, -0.0, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[3, 6, 1.584962500721156, 216.0]
[2, 4, 1.0, 162.0]
[2, 4, 1.0, 243.0]
[1, 1, -0.0, 162.0]
[4, 8, 1.9056390622295665, 182.25]
[1, 1, -0.0, 162.0]
[3, 6, 1.584962500721156, 162.0]
[2, 4, 1.0, 243.0]
[2, 5, 0.7219280948873623, 188.4]
[1, 2, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[2, 4, 1.0, 162.0]
[3, 4, 1.5, 162.0]
[1, 2, -0.0, 162.0]
[1, 4, -0.0, 202.5]
[1, 2, -0.0, 162.0]
[3, 4, 1.5, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[1, 2, -0.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[1, 2, -0.0, 162.0]
[3, 6, 1.4591479170272448, 243.0]
[2, 7, 0.9852281360342515, 208.28571428571428]
[2, 4, 1.0, 202.5]
[1, 3, -0.0, 162.0]
[4, 8, 1.75, 202.5]
[3, 7, 1.556656707462823, 185.14285714285714]
[3, 4, 1.5, 276.0]
[1, 2, -0.0, 162.0]
[2, 6, 0.9182958340544896, 189.0]
[2, 2, 1.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[2, 3, 0.9182958340544896, 216.0]
[2, 5, 0.9709505944546686, 162.0]
[1, 2, -0.0, 162.0]
[1, 2, -0.0, 243.0]
[2, 5, 0.9709505944546686, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[2, 4, 0.8112781244591328, 162.0]
[2, 7, 0.9852281360342515, 162.0]
[1, 1, -0.0, 162.0]
[4, 8, 1.9056390622295665, 182.25]
[2, 3, 0.9182958340544896, 270.0]
[1, 5, -0.0, 194.4]
[3, 5, 1.5219280948873621, 162.0]
[1, 1, -0.0, 162.0]
[2, 6, 0.9182958340544896, 162.0]
[1, 2, -0.0, 243.0]
[2, 2, 1.0, 162.0]
[2, 5, 0.9709505944546686, 162.0]
[2, 10, 0.9709505944546686, 194.4]
[1, 2, -0.0, 162.0]
[4, 9, 1.8365916681089791, 180.0]
[2, 3, 0.9182958340544896, 270.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[4, 13, 1.854285871987246, 255.46153846153845]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[4, 15, 1.8892464285091581, 237.6]
[3, 11, 1.5726236638951638, 235.63636363636363]
[3, 11, 1.5726236638951638, 228.27272727272728]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[4, 11, 1.6171895725927152, 206.1818181818182]
[4, 16, 1.9056390622295665, 232.875]
[4, 14, 1.9241743523004413, 219.85714285714286]
[4, 10, 1.8464393446710154, 210.6]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[4, 15, 1.9329145639793979, 237.6]
[3, 12, 1.4591479170272448, 256.5]
[4, 11, 1.9362600275315276, 250.36363636363637]
[4, 16, 1.8496017527145814, 243.0]
[3, 11, 1.4949188482339508, 250.36363636363637]
[4, 12, 1.855388542207534, 243.0]
[4, 10, 1.9219280948873623, 259.2]
[4, 17, 1.9328045775391225, 238.23529411764707]
[4, 14, 1.9502120649147472, 231.42857142857142]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[3, 3, 1.584962500721156, 162.0]
[4, 14, 1.9502120649147472, 231.42857142857142]
[4, 19, 1.9784845935086515, 238.73684210526315]
[2, 6, 0.9182958340544896, 243.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 12, 1.4591479170272448, 243.0]
[4, 17, 1.8726696380501495, 247.76470588235293]
[4, 17, 1.6457113704075783, 238.23529411764707]
[3, 8, 1.5, 202.5]
[2, 7, 0.863120568566631, 231.42857142857142]
[4, 14, 1.9502120649147472, 243.0]
[4, 13, 1.9500637564362098, 224.30769230769232]
[4, 21, 1.9347154954246264, 262.2857142857143]
[4, 17, 1.9542473996920804, 190.58823529411765]
[4, 19, 1.9440097497163569, 213.1578947368421]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[4, 17, 1.903967813087766, 238.23529411764707]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 14, 1.4315602842833155, 202.5]
[3, 19, 1.5574319619297041, 213.1578947368421]
[3, 13, 1.5262349099495225, 299.0769230769231]
[4, 15, 1.9898980954642873, 221.4]
[4, 17, 1.9927781074599387, 276.3529411764706]
[3, 12, 1.4591479170272446, 229.5]
[3, 12, 1.4591479170272448, 256.5]
[4, 13, 1.8843135277997989, 199.3846153846154]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 4, -0.0, 283.5]
[4, 18, 1.9071996707089482, 243.0]
[4, 12, 1.9182958340544896, 270.0]
[3, 14, 1.556656707462823, 243.0]
[2, 6, 1.0, 216.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[3, 8, 1.5, 222.75]
[4, 17, 1.9039678130877662, 219.1764705882353]
[4, 19, 1.8968204364405805, 247.26315789473685]
[4, 18, 1.925126559410829, 243.0]
[4, 19, 1.9504809632118367, 247.26315789473685]
[4, 20, 1.8709505944546687, 259.2]
[4, 10, 1.9219280948873623, 275.4]
[4, 14, 1.9502120649147472, 243.0]
[3, 9, 1.5304930567574826, 180.0]
[3, 5, 1.5219280948873621, 162.0]
[4, 7, 1.9502120649147472, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[3, 9, 1.5304930567574826, 198.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 243.0]
[1, 6, -0.0, 189.0]
[4, 11, 1.8585552118703144, 191.45454545454547]
[3, 7, 1.556656707462823, 208.28571428571428]
[2, 4, 1.0, 162.0]
[3, 7, 1.3787834934861756, 208.28571428571428]
[3, 7, 1.556656707462823, 185.14285714285714]
[4, 8, 1.9056390622295665, 182.25]
[2, 6, 0.9182958340544896, 189.0]
[2, 6, 0.9182958340544896, 162.0]
[2, 4, 1.0, 162.0]
[1, 4, -0.0, 202.5]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 243.0]
[3, 4, 1.5, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[3, 7, 1.556656707462823, 185.14285714285714]
[1, 2, -0.0, 162.0]
[1, 3, -0.0, 162.0]
[3, 4, 1.5, 162.0]
[3, 4, 1.5, 162.0]
[2, 4, 1.0, 162.0]
[4, 6, 1.9182958340544893, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[1, 2, -0.0, 162.0]
[3, 6, 1.584962500721156, 189.0]
[4, 9, 1.974937501201927, 162.0]
[3, 6, 1.584962500721156, 189.0]
[2, 5, 0.7219280948873623, 194.4]
[1, 1, -0.0, 162.0]
[3, 8, 1.4056390622295665, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[1, 1, -0.0, 162.0]
[4, 5, 1.9219280948873623, 162.0]
[4, 11, 1.9362600275315274, 176.72727272727272]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[3, 7, 1.556656707462823, 162.0]
[3, 5, 1.5219280948873621, 162.0]
[4, 7, 1.9502120649147472, 185.14285714285714]
[1, 1, -0.0, 324.0]
[3, 8, 1.561278124459133, 182.25]
[3, 7, 1.556656707462823, 162.0]
[2, 6, 0.9182958340544896, 162.0]
[4, 8, 1.75, 202.5]
[1, 2, -0.0, 162.0]
[2, 6, 0.9182958340544896, 162.0]
[3, 7, 1.3787834934861756, 162.0]
[3, 4, 1.5, 162.0]
[3, 4, 1.5, 162.0]
[1, 1, -0.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[1, 2, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[2, 4, 1.0, 202.5]
[1, 1, -0.0, 162.0]
[2, 5, 0.9709505944546686, 226.8]
[1, 2, -0.0, 243.0]
[3, 9, 1.5304930567574826, 162.0]
[1, 2, -0.0, 162.0]
[2, 5, 0.7219280948873623, 194.4]
[1, 2, -0.0, 162.0]
[3, 6, 1.584962500721156, 216.0]
[2, 7, 0.9852281360342515, 162.0]
[3, 7, 1.1488348542809168, 162.0]
[3, 6, 1.584962500721156, 162.0]
[4, 8, 1.811278124459133, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[3, 6, 1.584962500721156, 162.0]
[1, 2, -0.0, 162.0]
[2, 5, 0.9709505944546686, 226.8]
[2, 6, 0.9182958340544896, 162.0]
[3, 8, 1.5, 182.25]
[2, 3, 0.9182958340544896, 162.0]
[1, 1, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[1, 2, -0.0, 162.0]
[1, 3, -0.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[3, 6, 1.4591479170272448, 162.0]
[3, 8, 1.5, 162.0]
[3, 6, 1.584962500721156, 189.0]
[3, 8, 1.561278124459133, 162.0]
[1, 1, -0.0, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[2, 5, 0.9709505944546686, 194.4]
[3, 5, 1.5219280948873621, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[3, 4, 1.5, 162.0]
[3, 8, 1.5, 182.25]
[1, 2, -0.0, 243.0]
[2, 4, 0.8112781244591328, 202.5]
[2, 4, 1.0, 202.5]
[2, 4, 1.0, 162.0]
[4, 9, 1.891061112072653, 180.0]
[3, 9, 1.5304930567574826, 180.0]
[1, 3, -0.0, 270.0]
[1, 1, -0.0, 162.0]
[3, 5, 1.5219280948873621, 162.0]
[3, 6, 1.584962500721156, 189.0]
[1, 1, -0.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[2, 4, 1.0, 202.5]
[3, 9, 1.4355205042826666, 162.0]
[3, 4, 1.5, 195.0]
[1, 4, -0.0, 162.0]
[2, 8, 0.954434002924965, 162.0]
[3, 5, 1.5219280948873621, 162.0]
[3, 8, 1.561278124459133, 202.5]
[3, 8, 1.5, 182.25]
[1, 2, -0.0, 162.0]
[3, 7, 1.556656707462823, 185.14285714285714]
[3, 6, 1.584962500721156, 189.0]
[2, 6, 0.9182958340544896, 189.0]
[3, 5, 1.5219280948873621, 162.0]
[2, 6, 0.9182958340544896, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 6, 1.4591479170272448, 216.0]
[2, 5, 0.9709505944546686, 162.0]
[3, 12, 1.584962500721156, 175.5]
[1, 2, -0.0, 162.0]
[3, 5, 1.5219280948873621, 162.0]
[2, 3, 0.9182958340544896, 216.0]
[2, 4, 1.0, 162.0]
[2, 4, 1.0, 243.0]
[2, 4, 1.0, 162.0]
[2, 4, 1.0, 202.5]
[1, 2, -0.0, 162.0]
[2, 4, 1.0, 162.0]
[2, 6, 0.9182958340544896, 189.0]
[2, 4, 1.0, 162.0]
[2, 6, 0.9182958340544896, 162.0]
[3, 10, 1.5219280948873621, 162.0]
[4, 9, 1.974937501201927, 198.0]
[1, 1, -0.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[2, 4, 1.0, 162.0]
[2, 2, 1.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[2, 9, 0.9910760598382222, 198.0]
[2, 6, 0.9182958340544896, 189.0]
[3, 8, 1.5, 162.0]
[4, 7, 1.8423709931771088, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[4, 18, 1.8910611120726528, 319.5]
[4, 26, 1.9500637564362102, 305.3076923076923]
[2, 3, 0.9182958340544896, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 9, 1.3921472236645345, 189.0]
[3, 7, 1.3787834934861758, 231.42857142857142]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[4, 13, 1.83392721764183, 286.61538461538464]
[4, 17, 1.7322216637616483, 247.76470588235293]
[4, 15, 1.8892464285091581, 237.6]
[3, 10, 1.5709505944546684, 243.0]
[4, 15, 1.640223928941852, 237.6]
[4, 20, 1.9709505944546688, 243.0]
[3, 8, 1.5, 283.5]
[4, 16, 1.7028195311147831, 243.0]
[3, 11, 1.5726236638951638, 257.72727272727275]
[4, 18, 1.974937501201927, 261.0]
[4, 18, 1.925126559410829, 216.0]
[3, 7, 1.556656707462823, 254.57142857142858]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[3, 15, 1.5655962303576019, 248.4]
[4, 18, 1.974937501201927, 252.0]
[3, 18, 1.541982284286398, 234.0]
[4, 12, 1.9591479170272446, 229.5]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[4, 16, 1.9056390622295665, 313.875]
[4, 18, 1.891061112072653, 243.0]
[4, 17, 1.9927781074599389, 209.64705882352942]
[3, 11, 1.3221793455166666, 206.1818181818182]
[4, 18, 1.891061112072653, 243.0]
[4, 18, 1.9071996707089482, 216.0]
[4, 22, 1.9076604601183142, 228.27272727272728]
[4, 13, 1.9500637564362098, 199.3846153846154]
[4, 14, 1.7273966735744792, 219.85714285714286]
[4, 12, 1.9182958340544896, 297.0]
[3, 13, 1.5766212201074912, 255.46153846153845]
[4, 14, 1.9502120649147472, 248.78571428571428]
[3, 16, 1.561278124459133, 237.9375]
[4, 14, 1.9502120649147472, 243.0]
[3, 10, 1.5219280948873621, 226.8]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[2, 4, 1.0, 202.5]
[3, 11, 1.4353713907745331, 235.63636363636363]
[3, 9, 1.5304930567574826, 252.0]
[4, 21, 1.8628214475995342, 231.42857142857142]
[4, 14, 1.8423709931771088, 231.42857142857142]
[3, 11, 1.4353713907745331, 235.63636363636363]
[4, 14, 1.9502120649147472, 219.85714285714286]
[4, 12, 1.9182958340544896, 256.5]
[4, 18, 1.974937501201927, 225.0]
[4, 14, 1.8423709931771088, 231.42857142857142]
[4, 14, 1.9502120649147472, 243.0]
[4, 14, 1.8423709931771088, 219.85714285714286]
[4, 12, 1.7924812503605778, 243.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[3, 15, 1.53012496531497, 237.6]
[4, 22, 1.789929075309999, 265.09090909090907]
[4, 13, 1.5465935642949382, 286.61538461538464]
[2, 4, 1.0, 243.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[4, 18, 1.8365916681089791, 234.0]
[4, 13, 1.83392721764183, 236.76923076923077]
[4, 13, 1.854285871987246, 236.76923076923077]
[4, 13, 1.9500637564362102, 249.23076923076923]
[4, 16, 1.9056390622295665, 258.1875]
[3, 9, 1.5304930567574826, 225.0]
[3, 14, 1.3787834934861756, 243.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[2, 4, 1.0, 162.0]
[4, 21, 1.9347154954246264, 231.42857142857142]
[4, 16, 1.936278124459133, 222.75]
[4, 13, 1.95006375643621, 249.23076923076923]
[4, 12, 1.6140054628542202, 229.5]
[2, 5, 0.9709505944546686, 226.8]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 162.0]
[4, 13, 1.854285871987246, 261.6923076923077]
[4, 10, 1.9219280948873623, 275.4]
[4, 14, 1.9502120649147472, 266.14285714285717]
[4, 13, 1.7381493331928664, 249.23076923076923]
[3, 10, 1.4854752972273344, 226.8]
[4, 18, 1.8910611120726528, 234.0]
[4, 16, 1.9237949406953985, 232.875]
[4, 16, 1.9056390622295665, 237.9375]
[4, 17, 1.9542473996920804, 247.76470588235293]
[4, 20, 1.9709505944546688, 243.0]
[4, 13, 1.8843135277997989, 261.6923076923077]
[3, 4, 1.5, 162.0]
[3, 9, 1.3921472236645345, 270.0]
[3, 8, 1.5, 182.25]
[2, 5, 0.9709505944546686, 162.0]
[1, 2, -0.0, 162.0]
[4, 13, 1.77585894824464, 199.3846153846154]
[3, 12, 1.5, 162.0]
[3, 7, 1.3787834934861756, 208.28571428571428]
[2, 6, 0.9182958340544896, 162.0]
[2, 4, 1.0, 162.0]
[3, 10, 1.1567796494470395, 210.6]
[2, 7, 0.863120568566631, 162.0]
[3, 5, 1.5219280948873621, 162.0]
[4, 9, 1.8365916681089791, 180.0]
[2, 7, 0.9852281360342515, 277.7142857142857]
[4, 9, 1.974937501201927, 180.0]
[3, 11, 1.5726236638951638, 206.1818181818182]
[3, 9, 1.5304930567574826, 198.0]
[2, 4, 1.0, 202.5]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[2, 6, 0.9182958340544896, 189.0]
[2, 4, 0.8112781244591328, 162.0]
[4, 10, 1.9219280948873623, 162.0]
[4, 13, 1.884313527799799, 174.46153846153845]
[3, 8, 1.5, 182.25]
[3, 9, 1.5304930567574826, 198.0]
[3, 10, 1.5709505944546684, 178.2]
[2, 3, 0.9182958340544896, 162.0]
[3, 8, 1.5, 162.0]
[2, 5, 0.9709505944546686, 194.4]
[1, 2, -0.0, 243.0]
[4, 12, 1.9182958340544893, 175.5]
[3, 10, 1.5709505944546684, 178.2]
[1, 1, -0.0, 324.0]
[1, 1, -0.0, 324.0]
[4, 8, 1.9056390622295665, 202.5]
[1, 1, -0.0, 324.0]
[2, 5, 0.7219280948873623, 162.0]
[3, 8, 1.5, 182.25]
[3, 7, 1.4488156357251847, 162.0]
[2, 2, 1.0, 162.0]
[2, 3, 0.9182958340544896, 162.0]
[4, 11, 1.789929075309999, 162.0]
[4, 12, 1.9182958340544893, 175.5]
[3, 7, 1.556656707462823, 208.28571428571428]
[3, 9, 1.5304930567574826, 180.0]
[3, 10, 1.5219280948873621, 210.6]
[2, 2, 1.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 8, 1.4056390622295665, 263.25]
[3, 10, 1.3709505944546687, 178.2]
[3, 8, 1.5, 162.0]
[3, 8, 1.5, 182.25]
[2, 8, 0.8112781244591328, 202.5]
[4, 11, 1.9362600275315274, 176.72727272727272]
[4, 10, 1.8464393446710154, 194.4]
[4, 12, 1.9182958340544893, 175.5]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[1, 1, -0.0, 162.0]
[3, 8, 1.5, 182.25]
