[134, 201, 6.849396547163469, 93.45771144278606]
[33, 36, 5.003258334775643, 86.16666666666667]
[21, 21, 4.39231742277876, 90.33333333333333]
[2, 2, 1.0, 113.5]
[25, 25, 4.643856189774723, 290.96]
[3, 3, 1.584962500721156, 75.0]
[3, 3, 1.584962500721156, 76.33333333333333]
[16, 23, 3.9148663038831013, 143.95652173913044]
[2, 2, 1.0, 118.0]
[24, 42, 4.535174565635903, 89.80952380952381]
[18, 47, 3.9263053407631516, 90.38297872340425]
[11, 34, 3.2261624731578604, 83.23529411764706]
[4, 8, 2.0, 121.25]
[47, 91, 5.360931695400892, 98.51648351648352]
[26, 59, 4.51391614254551, 84.8135593220339]
[9, 14, 3.09306920777189, 86.42857142857143]
[44, 98, 5.102070396376904, 96.76530612244898]
[3, 3, 1.584962500721156, 73.66666666666667]
[5, 5, 2.321928094887362, 65.2]
[48, 70, 5.4791433740260125, 104.01428571428572]
[10, 30, 3.0540969647593887, 89.53333333333333]
[11, 22, 3.459431618637298, 76.63636363636364]
[9, 22, 3.0048861640918427, 81.18181818181819]
[7, 14, 2.807354922057604, 79.71428571428571]
[4, 4, 2.0, 74.5]
[4, 4, 2.0, 78.5]
[3, 3, 1.584962500721156, 86.66666666666667]
[3, 3, 1.584962500721156, 86.66666666666667]
[2, 2, 1.0, 113.5]
[11, 15, 3.3735572622751855, 99.86666666666666]
[30, 67, 4.689004675435527, 103.23880597014926]
[14, 40, 3.6719280948873614, 83.2]
[2, 2, 1.0, 93.5]
[2, 2, 1.0, 93.5]
[2, 2, 1.0, 95.5]
[2, 2, 1.0, 95.5]
[2, 2, 1.0, 98.5]
[2, 2, 1.0, 98.5]
[2, 2, 1.0, 101.5]
[2, 2, 1.0, 101.5]
[3, 3, 1.584962500721156, 98.66666666666667]
[3, 3, 1.584962500721156, 98.66666666666667]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 103.66666666666667]
[3, 3, 1.584962500721156, 102.0]
[2, 2, 1.0, 110.0]
[2, 2, 1.0, 110.0]
[2, 2, 1.0, 106.0]
[2, 2, 1.0, 123.0]
[2, 2, 1.0, 123.0]
[3, 3, 1.584962500721156, 109.33333333333333]
[3, 3, 1.584962500721156, 109.33333333333333]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 150.0]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 87.66666666666667]
[4, 4, 2.0, 79.5]
[3, 3, 1.584962500721156, 87.66666666666667]
[4, 4, 2.0, 79.5]
[4, 4, 2.0, 86.25]
[4, 4, 2.0, 86.25]
[3, 3, 1.584962500721156, 94.66666666666667]
[3, 3, 1.584962500721156, 102.66666666666667]
[3, 3, 1.584962500721156, 103.66666666666667]
[3, 3, 1.584962500721156, 104.66666666666667]
[3, 3, 1.584962500721156, 105.0]
[1, 1, -0.0, 162.0]
[2, 2, 1.0, 110.0]
[2, 2, 1.0, 110.0]
[1, 1, -0.0, 162.0]
[2, 2, 1.0, 106.0]
[3, 3, 1.584962500721156, 91.0]
[4, 4, 2.0, 68.75]
[4, 4, 2.0, 68.75]
[3, 3, 1.584962500721156, 102.0]
[3, 3, 1.584962500721156, 86.0]
[3, 3, 1.584962500721156, 91.33333333333333]
[3, 3, 1.584962500721156, 91.33333333333333]
[6, 6, 2.584962500721156, 75.16666666666667]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 84.0]
[3, 3, 1.584962500721156, 84.0]
[2, 2, 1.0, 119.0]
[2, 2, 1.0, 119.0]
[3, 3, 1.584962500721156, 104.33333333333333]
[3, 3, 1.584962500721156, 104.33333333333333]
[4, 4, 2.0, 79.5]
[3, 3, 1.584962500721156, 93.66666666666667]
[3, 3, 1.584962500721156, 93.66666666666667]
[3, 3, 1.584962500721156, 86.0]
[3, 3, 1.584962500721156, 86.66666666666667]
[1, 1, -0.0, 202.0]
[1, 1, -0.0, 202.0]
[1, 1, -0.0, 170.0]
[1, 1, -0.0, 170.0]
[1, 1, -0.0, 224.0]
[1, 1, -0.0, 224.0]
[5, 5, 2.321928094887362, 61.4]
[5, 5, 2.321928094887362, 61.4]
[4, 4, 2.0, 86.25]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 95.66666666666667]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 119.0]
[2, 2, 1.0, 150.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 103.0]
[1, 1, -0.0, 164.0]
[1, 1, -0.0, 164.0]
[2, 2, 1.0, 102.0]
[4, 4, 2.0, 103.75]
[2, 2, 1.0, 106.0]
[2, 2, 1.0, 106.0]
[2, 2, 1.0, 106.0]
