[62, 96, 5.797995052579131, 102.80208333333333]
[91, 157, 6.125519634104143, 99.14012738853503]
[28, 37, 4.641357419449115, 103.70270270270271]
[3, 3, 1.584962500721156, 109.66666666666667]
[2, 2, 1.0, 113.5]
[2, 2, 1.0, 103.0]
[19, 20, 4.221928094887362, 94.5]
[83, 112, 6.166511729996729, 135.94642857142858]
[10, 11, 3.277613436819116, 73.54545454545455]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 117.0]
[2, 2, 1.0, 172.0]
[23, 38, 4.458453829233061, 78.05263157894737]
[39, 40, 5.271928094887364, 87.65]
[6, 6, 2.584962500721156, 91.66666666666667]
[25, 26, 4.623516641218013, 97.07692307692308]
[10, 10, 3.3219280948873613, 139.6]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 113.5]
[1, 1, -0.0, 214.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 124.5]
[8, 8, 3.0, 107.875]
[42, 45, 5.358519762996339, 90.35555555555555]
[31, 48, 4.876629167387824, 88.0625]
[19, 21, 4.165894208390023, 104.76190476190476]
[3, 3, 1.584962500721156, 109.66666666666667]
[21, 22, 4.368522527728205, 100.27272727272727]
[17, 17, 4.08746284125034, 101.82352941176471]
[1, 1, -0.0, 214.0]
[1, 1, -0.0, 214.0]
[5, 5, 2.321928094887362, 66.8]
[1, 1, -0.0, 198.0]
[2, 2, 1.0, 113.5]
[1, 1, -0.0, 194.0]
[8, 8, 3.0, 52.875]
[3, 3, 1.584962500721156, 86.33333333333333]
[2, 2, 1.0, 172.0]
[3, 3, 1.584962500721156, 109.66666666666667]
[9, 9, 3.169925001442312, 99.66666666666667]
[3, 3, 1.584962500721156, 109.66666666666667]
[3, 3, 1.584962500721156, 99.33333333333333]
[1, 1, -0.0, 168.0]
[1, 1, -0.0, 616.0]
[55, 60, 5.740223928941851, 91.5]
[30, 32, 4.875, 82.375]
[27, 35, 4.607435516759525, 110.42857142857143]
[6, 7, 2.5216406363433186, 113.42857142857143]
[29, 42, 4.517201053679631, 123.80952380952381]
[84, 102, 6.261892959805546, 102.98039215686275]
[32, 36, 4.947702779220088, 112.63888888888889]
[42, 50, 5.323856189774727, 96.12]
[85, 119, 6.158273725562191, 120.12605042016807]
[22, 25, 4.403856189774722, 110.2]
[3, 3, 1.584962500721156, 99.33333333333333]
[2, 2, 1.0, 115.5]
[3, 3, 1.584962500721156, 80.66666666666667]
[2, 2, 1.0, 113.5]
[3, 3, 1.584962500721156, 111.33333333333333]
[14, 14, 3.8073549220576055, 93.07142857142857]
[72, 86, 6.016738232040778, 94.25581395348837]
[12, 12, 3.584962500721156, 106.58333333333333]
[11, 11, 3.459431618637298, 86.45454545454545]
[24, 24, 4.584962500721156, 79.83333333333333]
[2, 2, 1.0, 113.5]
[2, 2, 1.0, 172.0]
[2, 2, 1.0, 113.5]
[12, 12, 3.584962500721156, 104.5]
[13, 13, 3.700439718141092, 101.23076923076923]
[10, 10, 3.3219280948873613, 124.0]
[11, 11, 3.459431618637298, 106.63636363636364]
[4, 4, 2.0, 82.5]
[4, 4, 2.0, 90.5]
[3, 3, 1.584962500721156, 90.33333333333333]
[17, 17, 4.08746284125034, 93.88235294117646]
[21, 24, 4.303508854797679, 112.625]
[20, 28, 4.164497779200461, 111.5]
[10, 10, 3.3219280948873613, 123.6]
[25, 31, 4.450659520888913, 125.09677419354838]
[14, 16, 3.75, 101.1875]
[13, 14, 3.6644977792004623, 104.71428571428571]
[26, 39, 4.560667282798392, 85.43589743589743]
[65, 72, 5.964996008356711, 95.5]
[6, 6, 2.584962500721156, 94.83333333333333]
[20, 32, 4.25, 75.03125]
[26, 32, 4.601409765557392, 86.03125]
[16, 19, 3.9321380397593764, 99.94736842105263]
[4, 4, 2.0, 67.25]
[2, 2, 1.0, 103.0]
[4, 4, 2.0, 72.25]
[3, 3, 1.584962500721156, 95.66666666666667]
[37, 44, 5.141249800455477, 101.77272727272727]
[5, 5, 2.321928094887362, 130.4]
[14, 15, 3.773557262275185, 85.93333333333334]
[4, 4, 2.0, 135.75]
[3, 3, 1.584962500721156, 97.66666666666667]
[1, 1, -0.0, 194.0]
[2, 2, 1.0, 115.5]
[3, 3, 1.584962500721156, 110.0]
[2, 2, 1.0, 172.0]
[8, 8, 3.0, 52.875]
[3, 3, 1.584962500721156, 86.33333333333333]
[4, 4, 2.0, 103.75]
[3, 3, 1.584962500721156, 99.33333333333333]
[1, 1, -0.0, 202.0]
[3, 3, 1.584962500721156, 95.66666666666667]
[2, 2, 1.0, 161.0]
[5, 5, 2.321928094887362, 61.4]
[2, 2, 1.0, 130.0]
[2, 2, 1.0, 172.0]
[3, 3, 1.584962500721156, 86.33333333333333]
[3, 3, 1.584962500721156, 97.66666666666667]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 130.0]
[8, 8, 3.0, 52.875]
[2, 2, 1.0, 103.0]
[4, 4, 2.0, 71.0]
[2, 2, 1.0, 130.0]
[2, 2, 1.0, 172.0]
[4, 4, 2.0, 71.0]
[2, 2, 1.0, 124.5]
[4, 4, 2.0, 71.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 100.0]
[2, 2, 1.0, 113.5]
[8, 8, 3.0, 53.125]
[4, 4, 2.0, 71.0]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 128.5]
[4, 4, 2.0, 71.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[4, 4, 2.0, 84.5]
[2, 2, 1.0, 124.5]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[2, 2, 1.0, 134.0]
[2, 2, 1.0, 130.0]
[2, 2, 1.0, 172.0]
[2, 2, 1.0, 109.0]
[3, 3, 1.584962500721156, 81.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[2, 2, 1.0, 110.0]
[2, 2, 1.0, 124.5]
[4, 4, 2.0, 74.0]
[4, 4, 2.0, 101.75]
[4, 4, 2.0, 65.75]
[5, 5, 2.321928094887362, 86.4]
[5, 5, 2.321928094887362, 63.6]
[2, 2, 1.0, 115.5]
[4, 4, 2.0, 101.75]
[3, 3, 1.584962500721156, 98.33333333333333]
[2, 2, 1.0, 113.5]
[2, 2, 1.0, 103.0]
[3, 3, 1.584962500721156, 98.66666666666667]
[2, 2, 1.0, 128.5]
[3, 3, 1.584962500721156, 99.0]
[2, 2, 1.0, 124.5]
[1, 1, -0.0, 128.0]
[3, 3, 1.584962500721156, 98.33333333333333]
[3, 3, 1.584962500721156, 94.33333333333333]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 103.0]
[2, 2, 1.0, 150.5]
[2, 2, 1.0, 124.0]
[3, 3, 1.584962500721156, 123.66666666666667]
[2, 2, 1.0, 144.5]
[5, 5, 2.321928094887362, 69.2]
[2, 2, 1.0, 124.0]
[3, 3, 1.584962500721156, 97.33333333333333]
[3, 3, 1.584962500721156, 120.0]
[3, 3, 1.584962500721156, 95.0]
[7, 7, 2.807354922057604, 49.285714285714285]
[5, 5, 2.321928094887362, 84.6]
[3, 3, 1.584962500721156, 86.66666666666667]
[6, 6, 2.584962500721156, 54.166666666666664]
[3, 3, 1.584962500721156, 82.0]
[2, 2, 1.0, 130.0]
[3, 3, 1.584962500721156, 105.66666666666667]
[3, 3, 1.584962500721156, 86.33333333333333]
[4, 4, 2.0, 101.75]
[4, 4, 2.0, 103.75]
[3, 3, 1.584962500721156, 93.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 110.0]
[3, 3, 1.584962500721156, 81.66666666666667]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 100.0]
[4, 4, 2.0, 74.75]
[3, 3, 1.584962500721156, 97.66666666666667]
[2, 2, 1.0, 103.0]
[2, 2, 1.0, 113.5]
[4, 4, 2.0, 90.0]
[4, 4, 2.0, 103.5]
[4, 4, 2.0, 103.5]
[4, 4, 2.0, 84.5]
[4, 4, 2.0, 89.0]
[4, 4, 2.0, 103.5]
[4, 4, 2.0, 101.75]
[2, 2, 1.0, 124.5]
[5, 5, 2.321928094887362, 77.6]
[7, 7, 2.807354922057604, 67.71428571428571]
[4, 4, 2.0, 90.0]
[4, 4, 2.0, 76.25]
[3, 3, 1.584962500721156, 100.0]
[4, 4, 2.0, 83.25]
[3, 3, 1.584962500721156, 100.0]
[4, 4, 2.0, 89.0]
[4, 4, 2.0, 84.5]
[4, 4, 2.0, 84.5]
[6, 6, 2.584962500721156, 54.166666666666664]
[2, 2, 1.0, 115.5]
[4, 4, 2.0, 103.5]
[3, 3, 1.584962500721156, 97.66666666666667]
[4, 4, 2.0, 103.5]
[4, 4, 2.0, 89.0]
[4, 4, 2.0, 89.0]
[3, 3, 1.584962500721156, 100.0]
[4, 4, 2.0, 84.5]
[3, 3, 1.584962500721156, 86.66666666666667]
[3, 3, 1.584962500721156, 97.66666666666667]
[4, 4, 2.0, 86.25]
[3, 3, 1.584962500721156, 99.33333333333333]
[4, 4, 2.0, 103.5]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 110.0]
[2, 2, 1.0, 113.5]
[2, 2, 1.0, 117.5]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 130.0]
[2, 2, 1.0, 172.0]
[2, 2, 1.0, 115.5]
[2, 2, 1.0, 127.0]
[7, 7, 2.807354922057604, 49.285714285714285]
[3, 3, 1.584962500721156, 109.66666666666667]
[3, 3, 1.584962500721156, 98.66666666666667]
[3, 3, 1.584962500721156, 100.0]
[2, 2, 1.0, 103.0]
[1, 1, -0.0, 170.0]
[5, 5, 2.321928094887362, 77.0]
[2, 2, 1.0, 113.5]
[3, 3, 1.584962500721156, 100.0]
[3, 3, 1.584962500721156, 90.33333333333333]
[3, 3, 1.584962500721156, 93.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 102.66666666666667]
[2, 2, 1.0, 124.5]
[3, 3, 1.584962500721156, 109.66666666666667]
[2, 2, 1.0, 161.0]
[2, 2, 1.0, 172.0]
[2, 2, 1.0, 113.5]
[3, 3, 1.584962500721156, 109.66666666666667]
[1, 1, -0.0, 198.0]
[1, 1, -0.0, 214.0]
[5, 5, 2.321928094887362, 77.0]
[2, 2, 1.0, 127.0]
[3, 3, 1.584962500721156, 111.33333333333333]
[3, 3, 1.584962500721156, 100.66666666666667]
[5, 5, 2.321928094887362, 66.8]
[4, 4, 2.0, 67.25]
[2, 2, 1.0, 115.5]
[6, 6, 2.584962500721156, 70.5]
[3, 3, 1.584962500721156, 86.33333333333333]
[3, 3, 1.584962500721156, 95.66666666666667]
[5, 5, 2.321928094887362, 61.4]
[4, 4, 2.0, 68.0]
[3, 3, 1.584962500721156, 109.66666666666667]
[3, 3, 1.584962500721156, 100.66666666666667]
[4, 4, 2.0, 68.0]
[7, 7, 2.807354922057604, 49.285714285714285]
[1, 1, -0.0, 194.0]
[3, 3, 1.584962500721156, 95.66666666666667]
[3, 3, 1.584962500721156, 101.33333333333333]
[3, 3, 1.584962500721156, 104.33333333333333]
[4, 4, 2.0, 67.25]
[3, 3, 1.584962500721156, 98.33333333333333]
[3, 3, 1.584962500721156, 97.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[5, 5, 2.321928094887362, 77.0]
[3, 3, 1.584962500721156, 103.66666666666667]
[3, 3, 1.584962500721156, 120.0]
[3, 3, 1.584962500721156, 104.33333333333333]
[3, 3, 1.584962500721156, 97.33333333333333]
[1, 1, -0.0, 214.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[3, 3, 1.584962500721156, 97.66666666666667]
[1, 1, -0.0, 214.0]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 109.66666666666667]
[1, 1, -0.0, 184.0]
[3, 3, 1.584962500721156, 97.66666666666667]
[3, 3, 1.584962500721156, 92.33333333333333]
[3, 3, 1.584962500721156, 99.33333333333333]
[3, 3, 1.584962500721156, 111.33333333333333]
[2, 2, 1.0, 113.5]
[5, 5, 2.321928094887362, 66.8]
[3, 3, 1.584962500721156, 109.0]
