[4, 4, 2.0, 122.25]
[2, 2, 1.0, 79.0]
[2, 2, 1.0, 117.5]
[1, 1, -0.0, 252.0]
[1, 1, -0.0, 220.0]
[1, 1, -0.0, 252.0]
[1, 1, -0.0, 220.0]
[1, 1, -0.0, 216.0]
[1, 1, -0.0, 252.0]
[2, 2, 1.0, 132.5]
[2, 2, 1.0, 246.0]
[2, 2, 1.0, 256.0]
[2, 2, 1.0, 260.0]
[1, 1, -0.0, 196.0]
[1, 1, -0.0, 204.0]
[1, 1, -0.0, 188.0]
[1, 1, -0.0, 206.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 204.0]
[2, 2, 1.0, 121.0]
[1, 1, -0.0, 220.0]
[1, 1, -0.0, 228.0]
[2, 2, 1.0, 140.5]
[2, 2, 1.0, 79.0]
[1, 1, -0.0, 220.0]
[1, 1, -0.0, 252.0]
[10, 10, 3.3219280948873613, 42.8]
[2, 2, 1.0, 112.0]
[1, 1, -0.0, 228.0]
[2, 2, 1.0, 112.0]
[1, 1, -0.0, 252.0]
[2, 2, 1.0, 129.0]
[2, 2, 1.0, 106.5]
[2, 2, 1.0, 120.5]
[3, 3, 1.584962500721156, 101.33333333333333]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 117.5]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 106.5]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 121.5]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 188.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 188.0]
[2, 2, 1.0, 106.5]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 129.5]
[3, 3, 1.584962500721156, 87.33333333333333]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 121.5]
[2, 2, 1.0, 106.5]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 121.5]
[2, 2, 1.0, 120.5]
[3, 3, 1.584962500721156, 101.33333333333333]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[1, 1, -0.0, 230.0]
[2, 2, 1.0, 129.5]
